Time,92W,92X,92Y,92Z
0.703,2169,2042,1550,11
2.094,2169,2032,1571,11
2.108,2133,2019,1575,12
2.836,2119,2033,1553,12
3.905,2123,2023,1537,11
4.013,2111,2014,1571,11
4.280,2141,2021,1595,12
5.033,2169,2016,1598,12
5.798,2083,2006,1576,12
6.493,2024,2005,1561,12
7.349,2047,2025,1594,12
8.017,2072,2008,1625,12
8.750,2041,1974,1625,12
9.421,2041,1983,1606,12
9.471,2056,2031,1584,12
10.036,2061,2044,1600,12
11.985,2015,2010,1626,12
11.548,1987,2030,1650,12
12.688,2049,2077,1637,12
13.148,2058,2030,1608,12
13.907,1976,2000,1622,12
14.709,2011,2066,1641,12
15.422,2156,2135,1697,12
15.450,2071,2059,1665,12
16.170,1919,1998,1628,12
16.889,1963,2061,1622,12
17.748,2121,2140,1640,12
18.296,2176,2127,1673,12
19.058,2008,2059,1693,12
19.866,1944,2100,1651,12
20.584,2123,2147,1610,12
21.345,2233,2176,1611,12
21.368,2080,2149,1683,12
22.198,2010,2174,1753,12
23.248,2112,2171,1675,12
23.701,2172,2170,1588,12
24.504,2124,2192,1599,12
25.250,2052,2214,1687,12
26.022,2128,2164,1780,13
26.776,2236,2186,1687,12
26.810,2197,2252,1547,12
27.509,2137,2211,1526,12
28.259,2207,2178,1675,12
29.080,2235,2200,1854,13
29.845,2235,2245,1760,13
30.565,2236,2231,1534,12
31.338,2208,2184,1488,12
32.991,2212,2211,1682,12
33.211,2257,2198,1945,13
33.295,2271,2192,1832,13
34.307,2223,2190,1569,12
34.288,2179,2200,1454,12
35.143,2180,2194,1676,12
35.892,2201,2201,1986,13
36.518,2171,2213,1859,13
37.243,2141,2215,1567,12
37.776,2136,2211,1412,12
38.390,2159,2186,1638,12
38.530,2188,2205,1976,13
39.214,2166,2210,1859,13
40.008,2165,2192,1597,12
40.709,2136,2179,1428,12
41.495,2157,2207,1623,12
42.062,2204,2213,1932,13
43.007,2199,2226,1843,13
43.761,2165,2223,1622,12
44.268,2170,2236,1438,12
44.282,2210,2205,1618,12
45.025,2204,2195,1882,13
45.676,2172,2212,1830,13
46.663,2195,2267,1636,12
47.183,2207,2275,1462,12
48.092,2187,2209,1629,12
48.783,2152,2237,1839,13
49.413,2156,2232,1815,13
50.129,2234,2227,1681,12
50.022,2186,2153,1552,12
50.667,2181,2201,1646,12
51.431,2144,2207,1799,13
52.122,2108,2201,1780,13
52.816,2158,2176,1687,13
53.618,2225,2158,1604,12
54.088,2209,2176,1665,12
54.889,2150,2155,1757,13
55.510,2153,2192,1747,13
55.601,2137,2219,1671,12
56.472,2160,2257,1587,12
57.036,2130,2215,1635,12
57.764,2094,2234,1723,12
58.579,2069,2247,1732,13
59.283,2054,2233,1668,12
60.006,2116,2207,1610,12
60.796,2163,2243,1657,12
61.607,2150,2248,1724,12
61.683,2070,2248,1722,13
62.345,2054,2295,1663,12
63.082,2096,2300,1652,12
63.956,2064,2280,1689,12
64.607,1962,2293,1756,13
65.481,1936,2245,1760,13
66.315,1975,2223,1716,13
66.980,1998,2208,1679,12
67.027,1960,2256,1707,13
67.774,1933,2256,1750,13
68.520,1976,2261,1740,13
69.186,2047,2185,1700,13
70.361,2063,2146,1688,13
70.842,2061,2146,1703,13
71.746,2052,2176,1711,13
72.429,2051,2187,1710,13
73.186,2065,2158,1660,12
73.222,2099,2156,1637,12
73.929,2114,2163,1653,12
74.686,2111,2160,1674,12
75.652,2089,2183,1682,12
76.274,2043,2197,1636,12
77.059,2040,2192,1603,12
77.705,2096,2185,1619,12
78.552,2107,2190,1651,12
79.364,2096,2215,1647,12
79.408,2125,2218,1597,12
80.134,2113,2210,1562,12
80.601,2092,2201,1575,12
81.568,2105,2203,1617,12
82.093,2128,2185,1630,12
82.935,2110,2183,1580,12
83.651,2091,2180,1544,12
84.707,2093,2180,1553,12
85.155,2107,2156,1605,12
85.257,2156,2151,1613,12
86.018,2165,2159,1573,12
86.691,2153,2164,1530,11
87.334,2130,2172,1536,11
88.116,2132,2164,1592,12
88.845,2139,2143,1607,12
90.363,2141,2158,1560,12
90.321,2167,2149,1515,11
90.929,2226,2196,1536,11
90.984,2163,2158,1580,12
91.821,2125,2130,1590,12
92.638,2141,2145,1549,12
93.639,2196,2173,1508,11
94.971,2213,2131,1512,11
94.794,2169,2112,1563,11
96.389,2179,2169,1583,11
96.419,2222,2161,1536,11
96.460,2207,2121,1508,11
97.119,2136,2117,1531,11
97.878,2169,2147,1567,11
98.663,2206,2098,1580,11
99.347,2199,2045,1546,11
100.346,2215,2060,1496,11
100.953,2290,2079,1503,11
101.626,2309,2031,1528,11
102.427,2242,2003,1546,11
103.073,2202,2031,1519,11
103.154,2264,2043,1479,11
103.862,2309,2001,1490,11
104.523,2266,1995,1529,11
105.290,2223,2033,1547,11
106.003,2251,2019,1524,11
106.692,2221,1965,1487,11
107.599,2208,1975,1504,11
108.322,2282,1998,1534,11
108.351,2328,1984,1548,11
109.022,2276,1955,1513,11
109.478,2227,1973,1481,11
110.305,2280,1995,1487,11
111.241,2311,1972,1507,11
111.869,2264,1919,1537,11
112.140,2239,1949,1516,11
112.945,2252,1982,1470,11
113.692,2265,1987,1472,11
113.751,2256,1970,1508,11
114.267,2220,1991,1532,11
115.044,2246,1989,1520,11
115.705,2270,1993,1485,11
116.320,2237,1978,1484,11
117.017,2199,1965,1510,11
117.553,2214,1980,1533,11
118.364,2247,1998,1508,11
