Time,92W,92X,92Y,92Z
0.361,2183,2019,1506,11
0.724,2155,1986,1505,11
1.078,2105,1975,1541,11
1.091,2118,1992,1572,11
1.418,2139,2013,1542,11
1.777,2113,1995,1497,11
2.154,2065,1992,1503,11
2.486,2051,1999,1537,11
2.857,2077,1997,1568,11
3.219,2061,1999,1536,11
3.606,2029,2010,1495,11
3.969,2049,2007,1498,11
3.977,2090,2012,1538,11
4.317,2072,1995,1578,11
4.688,2060,1977,1564,11
5.050,2058,1983,1524,11
5.438,2068,1985,1523,11
5.822,2089,1980,1565,11
6.148,2086,1989,1598,12
6.498,2107,1999,1585,12
6.890,2106,2019,1552,11
6.921,2094,2006,1543,11
7.241,2104,1995,1584,12
7.623,2166,2020,1631,12
8.029,2181,2041,1630,12
8.391,2106,2016,1577,12
8.751,2088,2000,1554,12
9.113,2176,2050,1595,12
9.512,2228,2071,1652,12
9.885,2167,2045,1647,12
9.885,2082,2034,1603,12
10.210,2106,2055,1572,12
10.913,2235,2076,1598,12
10.919,2273,2058,1649,12
11.304,2168,2043,1659,12
11.675,2126,2046,1612,12
12.078,2218,2055,1558,12
12.452,2274,2075,1576,12
12.801,2212,2100,1637,12
12.813,2134,2090,1670,12
13.166,2178,2091,1613,12
13.545,2200,2084,1549,12
13.947,2149,2104,1573,12
14.327,2132,2115,1640,12
14.660,2205,2122,1692,12
14.969,2245,2097,1640,12
15.271,2177,2111,1575,12
15.658,2163,2168,1583,12
15.668,2160,2117,1651,12
16.011,2182,2131,1712,12
16.366,2153,2156,1663,12
16.744,2172,2162,1590,12
17.119,2164,2125,1575,12
17.464,2142,2080,1656,12
17.853,2168,2133,1730,12
18.176,2163,2227,1677,12
18.531,2174,2210,1595,12
18.545,2107,2135,1576,12
18.903,2049,2153,1659,12
19.278,2080,2192,1728,12
19.642,2140,2146,1691,12
20.022,2156,2132,1609,12
20.385,2117,2153,1573,12
20.756,2107,2169,1651,12
21.076,2158,2138,1712,12
21.095,2143,2108,1670,12
21.408,2104,2109,1596,12
21.747,2096,2143,1551,12
22.107,2097,2169,1617,12
22.473,2135,2147,1695,12
22.800,2149,2176,1665,12
23.181,2141,2182,1587,12
23.640,2110,2175,1547,12
23.928,2082,2128,1612,12
23.940,2099,2143,1679,12
24.316,2133,2171,1650,12
24.702,2137,2126,1588,12
25.034,2101,2103,1550,12
25.400,2107,2128,1608,12
25.747,2125,2159,1675,12
26.069,2144,2153,1666,12
26.420,2096,2144,1607,12
26.777,2089,2164,1601,12
26.794,2118,2175,1667,12
27.117,2122,2155,1733,12
27.536,2103,2151,1693,12
27.898,2117,2180,1609,12
28.262,2121,2184,1545,12
28.621,2115,2153,1571,12
28.989,2101,2143,1618,12
29.420,2105,2173,1600,12
29.765,2093,2185,1541,12
30.108,2103,2171,1524,11
30.117,2122,2159,1582,12
30.503,2136,2159,1642,12
30.868,2124,2149,1627,12
31.249,2108,2125,1568,12
31.639,2111,2118,1546,12
32.010,2150,2131,1597,12
32.392,2162,2138,1639,12
32.770,2140,2141,1632,12
32.781,2114,2150,1569,12
33.171,2118,2151,1568,12
33.494,2118,2189,1611,12
33.907,2124,2157,1656,12
34.220,2112,2153,1634,12
34.965,2106,2158,1592,12
35.994,2119,2152,1589,12
35.305,2122,2112,1636,12
35.691,2204,2186,1679,12
35.707,2176,2143,1643,12
36.101,2146,2157,1593,12
36.453,2102,2124,1593,12
36.784,2100,2095,1629,12
37.161,2137,2108,1655,12
37.531,2125,2121,1617,12
37.898,2086,2107,1575,12
38.266,2068,2104,1572,12
38.679,2140,2116,1619,12
38.684,2128,2118,1640,12
39.063,2095,2108,1599,12
39.429,2093,2104,1562,12
39.875,2112,2095,1569,12
40.190,2118,2109,1603,12
40.555,2088,2103,1620,12
40.938,2099,2105,1590,12
41.326,2095,2112,1552,12
41.342,2110,2107,1551,12
41.722,2110,2091,1584,12
42.101,2092,2106,1605,12
42.463,2102,2124,1561,12
42.852,2128,2114,1524,11
43.234,2098,2096,1535,11
43.573,2104,2088,1568,11
43.924,2126,2094,1588,12
44.294,2133,2107,1545,11
44.324,2102,2079,1511,11
44.689,2103,2071,1515,11
45.083,2116,2080,1551,11
45.454,2115,2079,1588,11
45.797,2107,2064,1543,11
46.195,2098,2068,1497,11
46.559,2145,2083,1509,11
46.951,2139,2089,1537,11
47.320,2107,2063,1568,11
47.334,2120,2087,1544,11
47.660,2147,2090,1511,11
48.032,2158,2073,1516,11
48.397,2132,2055,1540,11
48.833,2114,2052,1573,11
49.176,2184,2064,1556,11
49.567,2195,2043,1507,11
49.932,2139,2029,1500,11
50.313,2140,2043,1536,11
50.317,2182,2068,1564,11
50.708,2183,2059,1544,11
51.056,2124,2048,1513,11
51.436,2134,2047,1502,11
51.773,2160,2054,1532,11
52.138,2195,2051,1567,11
52.506,2172,2045,1552,11
52.852,2144,2037,1512,11
53.203,2173,2051,1501,11
53.223,2220,2064,1538,11
53.588,2182,2046,1567,11
53.952,2137,2040,1567,11
54.321,2162,2050,1529,11
54.693,2216,2049,1504,11
55.042,2208,2047,1536,11
55.394,2191,2036,1571,11
55.640,2224,2034,1574,11
55.984,2316,2096,1547,11
55.996,2221,2026,1498,11
56.347,2188,2037,1519,11
56.722,2206,2053,1563,11
57.099,2226,2054,1567,11
57.796,2211,2061,1524,11
57.796,2182,2065,1491,11
58.157,2159,2048,1507,11
58.515,2172,2036,1549,11
58.919,2229,2071,1581,11
