Time,92W,92X,92Y,92Z
1.947,2113,2072,1736,13
1.140,2080,2066,1805,13
1.150,2112,2086,1834,14
4.441,2139,2083,1764,14
4.441,2137,2079,1683,13
4.441,2114,2084,1745,13
4.441,2127,2079,1792,13
4.441,2142,2075,1816,14
4.441,2165,2078,1730,13
9.626,2130,2067,1632,13
9.655,2140,2088,1701,13
9.687,2155,2103,1772,13
9.720,2088,2095,1835,14
9.745,2126,2104,1714,13
10.453,2221,2088,1566,13
11.668,2252,2108,1667,12
12.957,2189,2075,1721,13
14.446,2264,2087,1749,13
17.032,2252,2086,1687,13
17.054,2157,2073,1591,12
17.126,2182,2112,1716,12
21.716,2191,2089,1770,13
21.799,2207,2094,1767,13
21.808,2199,2092,1695,13
23.813,2161,2089,1717,13
23.868,2183,2095,1769,13
24.919,2160,2081,1777,13
26.377,2180,2088,1785,13
27.581,2061,2107,1744,13
27.706,2034,2131,1810,13
29.452,2020,2090,1872,13
32.050,2012,2072,1779,13
32.085,2039,2109,1792,14
32.634,2050,2120,1870,14
34.073,2016,2099,1953,14
36.315,1953,2111,1959,14
38.361,1931,2140,1867,14
38.593,1976,2158,1841,14
38.668,1970,2140,1926,14
39.555,1943,2148,1956,14
40.335,2014,2183,1947,14
42.926,2033,2200,1852,14
42.510,2024,2177,1866,14
45.570,2009,2148,2020,14
45.578,1953,2148,2076,15
46.558,2020,2193,2033,15
47.903,2006,2182,2039,15
47.931,1968,2213,1996,15
49.329,2040,2232,2012,15
50.745,1946,2251,2012,15
52.187,1973,2258,2046,15
53.829,2013,2235,2051,15
54.813,2054,2271,1951,15
56.437,2093,2275,1909,15
58.193,2052,2235,2035,15
59.099,2003,2213,2103,15
59.168,2056,2271,1998,15
60.608,2062,2273,1933,15
61.654,2047,2239,2013,15
63.998,2071,2196,1990,15
64.169,2048,2213,1938,15
65.518,2048,2267,1915,15
66.871,2027,2239,2100,15
68.140,2096,2147,2223,15
69.538,2040,2091,2046,15
69.663,2120,2194,1674,14
70.835,2207,2271,1701,14
71.360,2068,2181,2126,15
73.400,1986,2087,2313,15
75.858,1952,2089,1834,15
75.862,2086,2204,1461,13
75.766,2281,2176,1820,14
76.053,2152,2065,2255,15
83.521,1858,2004,2074,15
83.323,1963,2156,1428,13
83.546,2288,2219,1509,13
83.558,2158,2068,2177,14
83.567,1806,1995,2288,15
84.219,1872,2097,1537,14
84.524,2119,2155,1329,12
87.197,2134,2067,1927,13
87.207,1757,2020,1979,14
87.216,1911,2090,1582,13
87.227,2185,2145,1580,13
87.243,1984,2080,1890,13
87.833,1823,2055,1748,13
89.330,1875,2100,1420,12
89.358,1946,2136,1595,13
90.488,1982,2108,1822,13
91.775,2012,2096,1810,13
92.254,2056,2081,1615,12
93.172,2155,2071,1533,12
93.189,2113,2065,1743,13
93.953,2136,2055,1776,13
94.757,2138,2070,1640,13
95.389,2148,2088,1695,12
96.011,2087,2084,1800,13
96.610,2047,2063,1860,14
97.426,2042,2064,1733,14
103.327,2036,2066,1669,13
103.324,2040,2041,1808,13
103.353,2039,2055,1867,13
103.366,1993,2060,1927,14
103.382,1993,2067,1819,14
105.460,2007,2054,1766,13
105.790,2024,2047,1789,13
107.999,1951,2043,1807,13
108.698,2032,2054,1915,14
110.474,2074,2048,1764,14
118.168,2124,2044,1663,13
118.187,1820,2044,1793,13
118.206,1855,2047,1898,13
118.220,1970,2031,1963,15
119.611,2045,2018,1755,14
119.683,2101,2033,1579,13
119.739,2096,2034,1707,13
119.739,1918,2009,1890,13
119.268,2014,2008,1957,15
123.470,2103,2024,1716,14
123.902,2191,2074,1658,13
124.230,2079,2033,1877,13
124.247,1945,2018,1960,14
124.944,2056,2044,1868,15
126.462,2169,2048,1770,14
127.912,2204,2051,1753,14
129.394,2172,2058,1877,13
130.489,1991,2063,1836,14
131.617,2091,2081,1901,15
133.025,2327,2125,1867,14
133.055,2194,2071,1670,14
135.250,2188,2086,1775,13
139.532,2035,2064,1808,13
139.542,2129,2064,1903,14
139.563,2244,2086,1766,14
140.995,2235,2091,1741,13
141.898,2214,2079,1792,13
144.614,2121,2063,1831,13
146.648,2133,2142,1939,14
146.663,2221,2100,1846,14
146.718,2202,2074,1840,14
146.760,2181,2067,1838,13
148.382,2116,2079,1826,14
150.112,2105,2081,1884,14
150.297,2100,2074,1771,14
152.759,2104,2060,1737,13
154.101,2132,2066,1817,13
154.101,2282,2143,1920,14
164.757,2252,2082,1976,14
164.758,2208,2072,1832,14
173.369,2156,2094,1720,14
173.377,2128,2097,1773,13
173.480,2208,2106,1867,14
173.435,2127,2090,1908,14
173.505,2112,2089,1743,14
195.264,2144,2105,1708,13
195.270,2225,2204,1876,13
195.053,2136,2115,1927,14
195.290,2095,2112,1983,14
195.233,2107,2120,1775,14
195.240,2188,2131,1693,14
195.311,2155,2122,1803,13
195.316,2089,2103,1878,14
195.326,2080,2109,1937,14
195.333,2095,2101,1792,14
195.333,2203,2218,1794,13
195.337,2093,2114,1771,13
195.347,2102,2115,1859,14
195.356,2093,2126,1952,14
195.367,2091,2109,1819,14
195.374,2120,2101,1740,14
195.707,2140,2079,1712,13
195.392,2170,2084,1767,13
195.304,2123,2053,1888,14
195.409,2223,2195,1913,14
195.421,2089,2087,1804,14
195.427,2110,2106,1794,13
195.432,2119,2089,1880,14
195.449,2087,2087,1963,14
195.950,2073,2086,1789,14
195.481,2067,2096,1746,14
195.493,2065,2093,1779,13
195.500,2058,2071,1866,14
