Time,92W,92X,92Y,92Z
0.112,2158,2119,1687,13
0.178,2168,2136,1683,13
0.263,2181,2126,1647,13
0.268,2160,2128,1658,12
0.401,2170,2123,1677,12
0.451,2213,2144,1639,12
0.597,2224,2133,1598,12
0.671,2184,2134,1595,12
0.773,2171,2134,1640,12
0.882,2203,2141,1660,12
1.026,2199,2123,1676,12
1.127,2190,2124,1649,12
1.133,2191,2132,1667,12
1.179,2192,2129,1717,12
1.293,2167,2151,1722,12
1.381,2144,2145,1743,12
1.494,2150,2155,1747,13
1.599,2180,2163,1775,13
1.730,2162,2171,1819,13
1.777,2136,2175,1862,13
1.875,2087,2182,1824,13
1.891,2062,2196,1822,13
1.997,2064,2209,1866,13
2.095,2079,2199,1875,13
2.195,2060,2197,1898,14
2.318,2088,2203,1912,14
2.563,2076,2200,1938,14
2.570,2071,2185,1966,14
2.646,2065,2159,1981,14
2.785,2072,2181,1984,14
2.789,2012,2185,2011,14
2.936,2013,2202,1968,14
3.049,1996,2217,1967,15
3.070,2022,2239,2016,15
3.215,2052,2230,2069,15
3.317,2031,2206,2019,15
3.391,1994,2220,1922,15
3.517,1985,2242,1939,15
3.637,1981,2218,2006,15
3.638,2044,2219,2014,15
3.757,2049,2194,1949,14
3.867,1987,2194,1829,14
4.082,1952,2195,1889,14
4.133,1912,2195,1944,14
4.256,2022,2151,1914,14
4.389,2079,2141,1736,14
4.509,2007,2122,1704,14
4.646,1946,2112,1758,14
4.675,1938,2107,1770,14
4.767,2039,2115,1715,13
4.816,2068,2085,1719,13
4.885,2007,2054,1703,13
5.013,1953,2054,1731,13
5.138,2032,2055,1745,13
5.240,2039,2000,1730,13
5.399,2015,1981,1671,13
5.522,2043,2026,1741,13
5.550,1964,2040,1692,13
5.632,1961,2018,1647,13
5.712,1984,1984,1705,13
5.804,2031,2028,1750,13
5.891,2081,2031,1743,13
6.049,2097,1975,1744,13
6.171,2113,1917,1636,13
6.289,2098,1951,1551,12
6.419,2106,2014,1740,12
6.424,2105,1980,1825,13
6.548,2130,1948,1656,13
6.692,2152,1936,1569,12
6.745,2092,1986,1579,12
6.939,2101,1982,1690,12
7.006,2133,1947,1773,12
7.197,2159,1923,1703,13
7.285,2171,1931,1584,12
7.389,2195,2032,1667,12
7.396,2087,1952,1791,12
7.465,2085,1929,1831,13
7.607,2140,1971,1713,13
7.718,2167,2010,1730,13
7.838,2119,1987,1784,13
7.973,2139,1971,1735,13
8.116,2186,1953,1638,12
8.224,2136,1951,1571,12
8.371,2208,2042,1738,12
8.382,2090,1948,1691,13
8.508,2057,1955,1649,12
8.628,2075,1971,1657,12
8.756,2071,1962,1691,13
8.874,2063,1955,1687,13
9.000,2040,1953,1647,12
9.119,1985,1973,1652,12
9.243,2008,1958,1627,12
9.336,2063,1983,1591,12
9.352,2020,1970,1628,12
9.492,1968,1977,1644,12
9.634,1977,1986,1646,12
9.796,2062,1988,1637,12
9.944,2080,1979,1627,12
10.027,1998,1982,1550,12
10.176,1997,1987,1573,12
10.288,2036,1976,1657,12
10.560,2143,2004,1770,12
10.576,2127,1976,1709,13
10.668,2064,1982,1606,13
10.668,2063,2004,1586,12
10.793,2079,2005,1713,12
10.859,2123,1975,1803,13
10.934,2143,1943,1849,13
11.029,2213,1972,1670,13
11.222,2260,1987,1490,12
11.225,2245,1985,1609,12
11.240,2170,1971,1803,12
11.349,2193,2023,1905,13
11.497,2267,2087,1953,14
11.560,2260,2080,2007,14
11.689,2216,2103,1879,13
11.817,2182,2153,1743,13
11.886,2099,2138,1869,13
11.958,2117,2120,1971,14
11.976,2201,2140,1980,14
12.057,2243,2172,1918,14
12.175,2270,2172,1864,14
12.233,2205,2155,1837,14
12.372,2136,2152,1853,14
12.500,2128,2160,1917,14
12.614,2146,2152,1948,14
12.694,2186,2142,1899,14
12.836,2174,2160,1777,14
12.838,2158,2196,1751,14
12.924,2096,2166,1883,14
13.028,2097,2160,1990,14
13.106,2113,2173,1953,14
13.173,2155,2203,1871,14
13.484,2168,2213,1817,14
13.485,2111,2188,1867,14
13.550,2050,2164,1944,14
13.645,2052,2198,1933,14
13.710,2058,2219,1860,14
13.757,2060,2185,1859,14
13.893,2054,2194,1874,14
14.006,2055,2212,1886,14
14.147,2068,2210,1897,14
14.268,2062,2184,1883,14
14.444,2036,2155,1920,14
14.506,2045,2166,1900,14
14.632,2039,2180,1826,14
14.641,2043,2163,1884,14
14.713,2014,2158,1893,14
14.810,2009,2147,1834,14
14.948,2047,2138,1806,14
15.064,2117,2121,1872,14
15.200,2110,2081,1901,14
15.300,2104,2069,1743,14
15.444,2020,2092,1661,13
15.576,1927,2090,1704,13
15.601,1946,2058,1807,13
15.702,2022,2070,1784,13
15.848,2198,2095,1618,13
15.970,2092,2052,1524,13
16.100,2002,1995,1647,13
16.196,1997,2030,1615,12
16.310,2098,2061,1559,12
16.404,2158,2035,1558,12
16.479,2153,2002,1543,12
16.480,2166,2029,1537,12
16.562,2123,2023,1456,12
16.691,2115,2004,1477,11
16.780,2141,2002,1567,11
16.907,2152,2012,1611,12
17.018,2120,2028,1656,12
17.161,2097,2047,1699,12
17.299,2077,2056,1748,12
17.431,2079,2053,1823,12
17.438,2111,2062,1848,13
17.518,2117,2072,1808,13
17.628,2130,2082,1802,13
17.728,2096,2081,1842,13
17.872,2056,2095,1871,13
18.999,2060,2093,1824,13
18.067,2100,2095,1763,13
18.212,2104,2095,1727,13
