Time,92W,92X,92Y,92Z
0.680,2083,2219,1756,13
0.687,2091,2219,1845,13
0.908,2033,2183,1882,14
1.283,2019,2187,1800,13
1.603,2125,2269,1784,13
1.604,2121,2210,1806,13
1.862,2106,2198,1857,14
2.225,2095,2206,1858,14
2.475,2084,2206,1821,14
2.848,2104,2202,1835,14
3.199,2109,2205,1839,14
3.531,2018,2179,1788,13
3.847,2064,2182,1744,13
4.185,2091,2221,1850,13
4.200,2123,2192,1876,14
4.537,2143,2217,1885,14
4.889,2109,2191,1852,14
5.222,2081,2172,1841,14
5.570,2065,2180,1799,14
5.889,2080,2200,1745,13
6.227,2050,2179,1778,13
6.565,2049,2153,1873,13
6.877,2102,2229,1897,14
6.886,2056,2199,1784,14
7.224,2014,2188,1827,14
7.576,2060,2181,1936,14
7.918,1987,2205,1877,14
8.266,2055,2219,1784,14
8.593,2103,2162,1808,14
8.956,2032,2122,1834,14
9.268,2016,2154,1759,13
9.596,2105,2232,1804,13
9.623,2042,2149,1941,14
9.929,1978,2122,1869,14
10.231,2008,2186,1678,13
10.568,2010,2153,1770,13
10.994,2015,2108,1881,13
11.272,2038,2113,1902,14
11.646,1998,2142,1768,14
11.978,2038,2131,1803,13
12.320,2023,2144,1936,13
12.338,2005,2128,1857,14
12.678,1998,2154,1761,14
13.997,2042,2125,1771,14
13.333,1963,2094,1807,13
13.687,1993,2128,1742,13
14.005,1992,2111,1710,13
14.355,2004,2064,1784,13
14.769,1972,2064,1714,13
15.041,2024,2189,1691,13
15.095,2044,2168,1893,13
15.306,2005,2127,2011,14
15.661,1913,2097,1784,14
16.025,1963,2148,1506,13
16.372,2042,2136,1710,13
16.720,2059,2117,1887,13
17.023,1954,2070,1855,13
17.385,1888,2088,1624,13
17.711,2045,2152,1604,13
17.722,2034,2093,1831,13
18.011,2009,2075,1841,13
18.282,2071,2072,1632,13
18.601,2097,2075,1610,13
18.912,2068,2051,1734,13
19.174,2050,2047,1756,13
19.482,2044,2069,1667,12
19.747,2039,2048,1669,12
20.127,2087,2092,1715,13
20.122,1975,2042,1755,13
20.387,1995,2091,1728,13
20.702,2067,2091,1697,12
21.012,2029,2067,1786,13
21.348,2060,2050,1840,13
21.647,2067,2047,1697,14
21.992,2104,2057,1683,13
22.304,2099,2018,1744,12
22.580,2033,2066,1815,13
22.592,2100,2038,1755,13
22.903,2248,2057,1665,14
23.180,2248,2059,1762,13
23.409,2087,2049,1763,12
23.725,2023,2072,1743,13
24.026,2127,2066,1803,13
24.347,2149,2058,1768,14
24.627,2051,2046,1745,13
24.922,2068,2084,1661,12
24.931,2118,2065,1676,12
25.237,2165,2071,1856,14
25.545,2175,2061,1847,14
25.863,2140,2073,1728,13
26.220,2067,2069,1691,12
26.552,2080,2048,1779,13
26.879,2117,2031,1786,13
27.259,2105,2015,1728,14
27.588,2131,2044,1754,13
27.603,2068,2043,1756,13
27.929,2087,2034,1726,13
28.287,2124,2016,1726,13
28.638,2118,2032,1636,13
29.010,2102,2038,1700,13
29.340,2073,2030,1719,12
30.020,2033,2009,1716,13
30.037,2065,2014,1691,13
30.060,2183,2024,1679,13
30.349,2089,2028,1772,13
30.693,2017,2009,1740,13
31.068,2042,2016,1679,12
31.420,2155,2017,1775,13
31.750,2160,2003,1780,13
32.102,2176,1971,1674,13
32.395,2054,1987,1603,12
32.754,2039,1985,1727,13
32.761,2211,2010,1808,13
33.126,2201,2009,1767,13
33.487,2100,1979,1679,13
33.824,2070,2000,1603,12
34.541,2203,2007,1775,13
34.905,2156,2020,1798,13
34.909,2154,1989,1742,13
35.244,2144,1989,1659,13
35.616,2139,1986,1639,12
35.948,2191,1978,1754,13
35.966,2167,1994,1720,13
36.333,2191,2031,1663,13
36.711,2223,2036,1784,13
37.048,2226,2002,1774,13
37.421,2159,2024,1671,13
37.764,2176,2040,1652,13
38.107,2178,2029,1779,13
38.404,2225,2041,1872,13
38.413,2259,2063,1800,13
38.714,2215,2065,1711,13
39.068,2144,2052,1721,13
39.716,2133,2063,1773,13
39.728,2208,2086,1813,13
40.017,2293,2089,1862,13
40.384,2284,2103,1899,13
40.695,2259,2103,1944,14
41.157,2152,2072,1855,14
41.174,2145,2114,1685,13
41.385,2181,2126,1719,13
41.717,2184,2121,1886,14
42.062,2151,2119,1879,14
42.382,2148,2133,1815,14
42.797,2214,2132,1775,13
43.140,2239,2118,1850,14
43.463,2185,2120,1888,14
43.831,2217,2134,1875,14
43.837,2189,2129,1843,14
44.170,2131,2117,1826,14
44.535,2160,2119,1819,14
44.890,2147,2123,1824,14
45.251,2169,2138,1799,13
45.601,2155,2150,1833,14
45.946,2092,2155,1898,14
46.227,2102,2143,1891,14
46.555,2129,2128,1871,14
46.561,2152,2172,1794,14
46.912,2124,2166,1710,13
47.622,2073,2118,1744,13
47.640,2051,2110,1811,13
47.908,2037,2144,1851,13
48.221,2062,2158,1873,14
48.554,2072,2145,1815,14
48.912,2098,2140,1792,13
49.235,2056,2123,1761,13
49.236,2047,2156,1778,13
49.540,2024,2153,1854,13
49.867,2003,2136,1920,14
50.199,2097,2132,1820,14
50.567,2107,2127,1712,13
50.652,2081,2127,1711,13
50.988,2007,2119,1791,13
51.294,1966,2109,1829,13
51.653,2057,2113,1795,13
51.655,2091,2136,1781,13
51.954,2091,2121,1801,13
52.294,2020,2101,1818,13
52.646,2017,2088,1814,13
53.340,2006,2109,1752,13
53.346,2046,2109,1748,13
