Time,92W,92X,92Y,92Z
0.392,2081,1983,1490,11
0.768,2107,2023,1494,11
0.795,2095,2023,1514,11
1.210,2114,2025,1552,11
1.675,2085,1996,1560,11
2.196,2064,1978,1529,11
2.662,2069,1991,1519,11
3.160,2083,2023,1544,11
3.635,2078,2008,1569,11
4.081,2040,1984,1587,11
4.104,2042,1983,1568,11
4.490,2073,1988,1533,11
4.953,2078,1990,1543,11
5.425,2045,1986,1574,11
5.833,2012,1983,1589,12
6.274,2043,2002,1559,11
6.722,2072,2012,1533,11
7.177,2048,1986,1541,11
7.634,2035,1987,1576,11
7.656,2061,2004,1604,12
8.147,2076,1995,1573,12
8.691,2047,1997,1545,11
9.269,2046,1996,1543,11
9.675,2071,1992,1575,11
10.136,2117,2008,1607,12
10.629,2103,2002,1582,12
11.108,2056,1999,1551,12
11.597,2041,1951,1541,11
11.607,2104,1990,1566,12
12.088,2166,2045,1606,12
12.559,2153,2030,1587,12
13.041,2062,1972,1540,12
13.519,2070,1995,1527,11
14.011,2144,2055,1548,11
14.488,2154,2055,1590,12
14.991,2099,2036,1587,12
15.445,2065,2054,1548,11
15.458,2100,2101,1512,11
15.913,2155,2113,1550,11
16.390,2152,2076,1603,12
16.875,2079,2068,1628,12
17.380,2104,2068,1581,12
17.862,2185,2127,1525,11
18.339,2197,2093,1543,11
18.676,2117,2062,1606,12
19.168,2136,2073,1648,12
19.177,2205,2120,1583,12
19.489,2236,2119,1537,12
19.898,2165,2071,1537,11
20.447,2071,2038,1605,12
20.806,2145,2067,1644,12
21.365,2249,2112,1612,12
21.699,2268,2116,1556,12
22.158,2153,2090,1530,12
22.638,2172,2123,1623,12
22.651,2145,2117,1681,12
23.067,2193,2079,1663,12
23.541,2229,2107,1575,12
23.992,2218,2117,1543,12
24.412,2207,2143,1609,12
24.873,2165,2116,1698,12
25.311,2115,2106,1678,12
25.800,2152,2141,1604,12
26.285,2212,2155,1567,12
26.293,2216,2155,1634,12
26.812,2154,2132,1726,12
27.307,2097,2148,1698,12
27.740,2136,2204,1621,12
28.241,2200,2167,1591,12
28.678,2161,2172,1654,12
29.135,2112,2200,1727,12
29.517,2120,2202,1706,12
29.492,2144,2201,1644,12
29.975,2141,2184,1598,12
30.417,2115,2180,1664,12
30.890,2130,2218,1736,12
31.413,2169,2170,1727,12
31.895,2139,2143,1651,12
32.339,2087,2152,1590,12
32.812,2092,2197,1643,12
33.285,2114,2200,1727,12
33.298,2115,2180,1725,12
33.728,2084,2179,1645,12
34.334,2106,2201,1592,12
34.680,2102,2208,1648,12
35.169,2098,2192,1733,12
35.697,2115,2183,1735,12
36.160,2138,2219,1653,12
36.609,2164,2218,1603,12
37.085,2164,2176,1645,12
37.087,2140,2177,1720,12
37.550,2120,2213,1698,12
38.023,2136,2211,1610,12
38.469,2158,2196,1559,12
38.733,2130,2207,1604,12
39.200,2093,2217,1677,12
39.686,2085,2223,1687,12
40.128,2100,2212,1614,12
40.655,2127,2196,1562,12
40.683,2130,2211,1610,12
41.163,2131,2216,1677,12
41.624,2156,2205,1692,12
42.128,2148,2180,1622,12
42.614,2119,2187,1564,12
43.105,2129,2200,1599,12
43.554,2168,2220,1664,12
44.059,2172,2216,1665,12
44.554,2121,2192,1593,12
44.556,2106,2187,1573,12
45.030,2128,2205,1623,12
45.547,2144,2195,1688,12
46.048,2134,2176,1687,12
46.533,2128,2167,1627,12
47.007,2137,2166,1612,12
47.488,2162,2154,1652,12
47.965,2175,2153,1707,12
48.417,2217,2219,1713,12
48.432,2120,2149,1644,12
48.919,2106,2148,1627,12
49.398,2100,2177,1663,12
49.889,2100,2156,1709,12
50.400,2101,2168,1700,12
50.847,2108,2165,1652,12
51.330,2093,2155,1640,12
51.742,2050,2150,1668,12
52.227,2055,2158,1699,12
52.244,2058,2134,1668,12
52.746,2071,2121,1612,12
53.178,2069,2113,1599,12
53.690,2058,2102,1621,12
54.175,2102,2114,1633,12
54.652,2186,2116,1601,12
55.140,2188,2104,1549,12
55.636,2074,2072,1530,12
56.093,2036,2050,1568,12
56.100,2041,2026,1583,12
56.567,2059,2043,1539,12
57.025,2096,2039,1496,11
57.531,2091,2037,1482,11
58.007,2038,2037,1505,11
58.519,2008,2028,1528,11
58.982,2043,2024,1501,11
59.449,2043,2017,1466,11
59.473,2077,1996,1466,11
59.973,2107,1997,1490,11
60.348,2077,2020,1504,11
60.838,2063,2030,1476,11
61.163,2080,2021,1447,11
61.651,2091,2016,1455,11
62.115,2126,2038,1492,11
62.540,2111,2031,1514,11
63.044,2057,1996,1483,11
63.078,2066,2004,1473,11
63.442,2079,2014,1462,11
63.938,2144,2028,1510,11
64.384,2148,2021,1519,11
64.875,2103,1991,1503,11
65.312,2120,1986,1484,11
65.828,2158,2011,1475,11
66.195,2185,2009,1511,11
66.658,2137,1992,1534,11
66.683,2129,1984,1524,11
67.165,2173,1989,1506,11
67.686,2208,2018,1487,11
68.168,2153,1986,1524,11
68.555,2102,1954,1544,11
69.050,2170,1986,1538,11
69.516,2243,2026,1505,11
69.971,2219,2015,1484,11
70.416,2124,1983,1520,11
70.415,2130,1992,1564,11
70.883,2216,2029,1563,11
71.224,2248,2029,1530,11
71.694,2179,1991,1505,11
72.191,2142,1981,1523,11
72.679,2194,2013,1566,11
73.180,2255,2040,1559,11
73.662,2193,2001,1538,11
74.142,2182,2013,1504,11
74.158,2196,2015,1523,11
74.611,2232,2045,1566,11
