Time,92W,92X,92Y,92Z
0.145,2106,2165,1780,13
0.319,2136,2157,1794,13
0.439,2168,2140,1850,13
1.039,2190,2141,1850,14
1.234,2213,2148,1813,13
1.235,2178,2120,1823,13
1.235,2123,2136,1832,13
1.257,2187,2168,1837,14
1.360,2219,2131,1892,14
1.630,2229,2102,1862,14
1.755,2179,2134,1811,14
1.956,2140,2157,1842,14
2.166,2076,2132,1896,14
2.401,2100,2067,1872,14
2.605,2055,2069,1669,13
2.767,2028,2103,1650,13
2.768,2032,2095,1846,13
3.119,2060,2066,1895,14
3.159,2043,2050,1693,13
3.364,2016,2069,1578,13
3.583,1989,2066,1708,13
3.815,1987,2059,1749,13
4.015,1944,2031,1689,13
4.138,1939,2041,1602,13
4.355,1921,2070,1623,12
4.364,1864,2082,1680,12
4.572,1826,2066,1687,12
4.796,1822,2091,1669,13
5.023,1875,2099,1731,13
5.225,1897,2085,1760,13
5.447,1901,2072,1685,13
5.651,1845,2064,1720,13
5.866,1839,2067,1749,13
6.123,1887,2081,1798,13
6.135,1937,2069,1841,13
6.282,1975,2066,1852,13
6.489,1961,2086,1828,13
6.735,1955,2088,1811,13
7.143,1977,2067,1832,14
7.150,2006,2043,1834,14
7.358,2021,2030,1903,14
7.514,2046,2039,1915,14
7.720,2184,2180,2048,14
7.776,2088,2073,1900,14
7.868,2088,2045,1891,14
8.092,2052,2027,1938,14
8.296,2045,2090,1806,14
8.509,2061,2072,1855,14
8.667,2058,2006,1893,14
8.912,2011,2008,1785,14
9.120,1961,2045,1728,13
9.336,2133,2092,1876,13
9.349,2106,1969,1847,14
9.526,1936,1983,1687,14
9.744,2006,2049,1651,13
9.890,2122,2007,1808,13
10.147,2108,1986,1693,13
10.364,2058,2003,1551,12
10.534,2051,2060,1574,12
10.749,2118,2032,1697,13
10.760,2208,2034,1622,12
10.969,2159,2009,1432,11
11.164,2089,2048,1294,11
11.405,2115,2043,1464,11
11.604,2105,2046,1582,12
11.819,2088,2045,1616,12
12.016,2075,2044,1578,11
12.244,2074,2016,1579,12
12.451,2050,2007,1615,12
12.453,2039,2002,1739,12
12.676,2033,2005,1770,12
12.910,2027,2012,1803,12
13.137,2000,1999,1786,13
13.328,1971,1995,1748,13
13.511,1921,1991,1785,13
13.686,1914,1992,1804,13
13.933,1950,1990,1788,13
14.192,1929,2007,1803,13
14.204,1932,2026,1840,13
14.442,1928,2027,1835,14
14.685,1871,2024,1786,13
14.917,1916,2020,1770,13
15.144,1966,2038,1784,13
15.405,1975,2032,1860,14
15.560,1987,2001,1802,14
15.774,1967,2000,1677,13
16.005,1996,2011,1739,13
16.016,2008,2016,1818,13
16.195,2041,2003,1843,14
16.412,2056,2014,1759,14
16.638,2044,2012,1722,13
16.853,2006,2022,1691,13
17.070,2049,2011,1778,13
17.296,2162,2016,1805,13
17.507,2142,2008,1772,14
17.749,2197,2063,1794,13
17.757,2165,2037,1750,13
17.985,2238,2031,1778,13
18.466,2295,2017,1746,13
18.479,2335,2029,1660,13
18.641,2304,2036,1674,13
18.865,2255,2039,1695,13
19.076,2206,2046,1774,13
19.310,2179,2044,1810,13
19.538,2227,2091,1880,14
19.539,2160,2039,1807,14
19.785,2066,2031,1742,13
20.003,2075,2016,1732,13
20.227,2127,2023,1655,13
20.448,2084,2018,1648,13
20.676,2044,2022,1639,13
20.925,2031,2019,1624,12
21.150,2015,2009,1628,12
21.370,2019,2037,1651,12
21.383,1989,2019,1616,12
21.602,1956,1997,1503,12
21.826,1970,2008,1478,12
22.053,2002,2013,1622,12
22.281,1985,2012,1663,12
22.527,2025,2008,1641,12
22.755,2053,2007,1609,12
23.008,2114,2005,1589,12
23.014,2105,2042,1585,12
23.219,1993,2049,1665,12
23.463,1959,2080,1767,13
23.970,2039,2078,1810,13
23.983,2097,2083,1781,13
24.234,2140,2074,1790,13
24.483,2176,2082,1862,13
24.691,2073,2082,1822,13
24.918,2019,2087,1768,13
24.922,2081,2096,1793,13
25.099,2102,2088,1825,13
25.302,2152,2081,2053,14
25.531,2101,2112,2171,14
25.785,2082,2152,2103,15
25.971,2154,2159,2013,14
26.206,2192,2147,1927,14
26.421,2137,2159,1840,14
26.831,2089,2154,1955,14
26.836,2110,2181,2026,15
26.841,2101,2154,1971,14
27.054,2168,2163,1826,14
27.747,2232,2173,1749,14
27.755,2236,2159,1826,14
27.755,2208,2172,1934,14
27.968,2209,2135,1904,14
28.153,2239,2132,1707,13
28.361,2248,2133,1648,13
28.420,2220,2109,1691,13
28.567,2192,2103,1691,13
28.762,2185,2105,1610,13
28.965,2195,2110,1605,12
29.180,2204,2104,1699,13
29.371,2180,2093,1727,13
29.563,2177,2071,1685,13
29.779,2183,2076,1669,13
29.954,2306,2197,1824,12
29.977,2142,2071,1751,13
30.153,2068,2064,1764,13
30.356,2035,2079,1689,13
30.588,2007,2071,1683,13
30.805,1975,2068,1749,13
31.033,1959,2085,1760,13
31.274,2006,2095,1745,13
31.464,2045,2059,1737,13
31.673,2047,2055,1743,13
31.682,1987,2036,1703,13
31.904,1952,2041,1703,13
32.129,1976,2035,1737,13
32.351,1940,2000,1781,13
32.568,1933,2036,1772,13
32.781,1911,2052,1798,13
32.962,1871,2051,1882,13
33.155,1822,2050,1864,13
33.162,1831,2100,1813,13
33.410,1820,2131,1823,13
33.644,1819,2151,1844,13
33.874,1812,2167,1888,14
34.124,1828,2168,1952,14
