Time,92W,92X,92Y,92Z
0.873,2083,2007,1574,12
1.700,2120,2027,1560,12
2.673,2140,2029,1525,11
3.629,2079,2006,1526,11
3.585,2059,2002,1560,11
4.412,2109,2073,1577,12
5.411,2157,2118,1567,12
6.302,2108,2078,1537,12
7.290,2013,2027,1536,11
8.270,2067,2068,1556,12
9.229,2192,2154,1567,12
10.203,2197,2093,1555,12
10.270,2072,2054,1510,11
11.241,2064,2078,1491,11
12.114,2225,2166,1482,11
13.023,2268,2103,1526,11
13.875,2098,2107,1531,11
15.018,2108,2151,1487,11
15.496,2289,2146,1435,11
16.847,2308,2097,1451,11
17.946,2157,2095,1507,11
17.956,2167,2142,1551,11
18.947,2299,2162,1521,11
21.290,2315,2135,1481,11
21.309,2183,2149,1494,11
21.994,2142,2159,1568,11
22.966,2183,2182,1625,12
24.088,2200,2163,1591,12
24.956,2134,2154,1541,11
26.056,2113,2174,1549,11
26.085,2170,2170,1621,12
27.702,2229,2181,1681,12
28.156,2208,2183,1651,12
29.242,2149,2170,1604,12
30.293,2152,2171,1593,12
31.348,2203,2173,1652,12
32.458,2230,2163,1708,12
33.606,2204,2168,1668,12
34.706,2268,2211,1644,12
34.643,2244,2184,1600,12
35.773,2247,2185,1656,12
36.792,2224,2182,1709,12
37.818,2208,2197,1683,12
38.713,2255,2159,1631,12
39.808,2253,2174,1602,12
40.485,2215,2205,1647,12
41.516,2211,2179,1702,12
42.332,2223,2161,1690,12
42.335,2245,2138,1640,12
43.322,2246,2155,1608,12
44.447,2231,2157,1643,12
46.088,2204,2160,1694,12
46.334,2194,2149,1680,12
47.327,2208,2170,1637,12
48.229,2178,2158,1607,12
49.271,2128,2163,1640,12
49.285,2083,2184,1685,12
50.088,2094,2173,1683,12
51.197,2104,2148,1648,12
52.259,2086,2141,1644,12
53.186,2098,2112,1685,12
54.227,2114,2095,1718,12
55.113,2118,2105,1716,13
56.100,2090,2135,1665,12
57.021,2072,2146,1648,12
57.029,2061,2169,1677,12
57.784,2060,2163,1715,12
58.794,2064,2170,1706,13
59.607,2037,2151,1682,12
61.967,2002,2170,1668,12
62.033,2015,2167,1693,12
62.409,2032,2160,1726,13
63.008,2047,2159,1715,13
64.291,2055,2147,1681,12
64.440,2064,2149,1665,12
65.189,2054,2168,1680,12
66.242,2095,2151,1713,13
67.163,2126,2159,1696,13
68.124,2109,2153,1653,12
69.096,2080,2139,1641,12
70.039,2110,2143,1655,12
71.086,2164,2157,1682,12
72.080,2211,2214,1683,12
73.183,2111,2166,1627,12
73.322,2077,2148,1607,12
74.386,2118,2143,1626,12
75.881,2181,2121,1653,12
76.200,2184,2127,1642,12
77.264,2159,2146,1603,12
78.268,2151,2164,1575,12
80.576,2156,2145,1609,12
80.591,2160,2176,1651,12
80.633,2160,2164,1666,12
81.600,2164,2155,1642,12
82.716,2162,2161,1629,12
83.788,2137,2148,1651,12
84.879,2138,2139,1695,12
85.940,2153,2146,1690,12
87.951,2167,2115,1676,12
88.110,2141,2101,1652,12
88.160,2143,2062,1681,12
89.249,2142,2032,1707,12
90.243,2150,2023,1675,12
91.465,2156,2094,1643,12
92.498,2188,2111,1638,12
93.535,2182,2134,1666,12
94.492,2160,2112,1696,12
95.626,2149,2125,1692,12
96.500,2149,2083,1669,12
97.779,2161,2064,1643,12
97.774,2146,2045,1665,12
98.873,2131,2071,1670,12
99.779,2170,2057,1640,12
102.172,2127,2044,1595,12
102.190,2128,2028,1587,12
103.191,2184,2050,1608,12
104.189,2194,2038,1605,12
105.296,2144,2035,1593,12
105.316,2104,2062,1560,12
106.232,2121,2045,1543,12
107.263,2161,2016,1576,12
108.318,2129,2039,1579,12
109.444,2108,2041,1565,12
110.490,2103,2053,1526,12
111.641,2094,2060,1520,11
112.799,2063,2060,1544,11
113.829,2100,2075,1567,11
113.870,2069,2032,1560,12
114.973,2063,2050,1526,12
116.032,2027,2065,1503,11
117.092,1977,2046,1517,11
118.116,1960,2004,1538,11
119.168,2064,2035,1542,11
120.152,2171,2075,1498,11
121.266,2156,2072,1469,11
122.636,2091,2093,1490,11
122.635,2088,2094,1513,11
123.055,2169,2120,1532,11
124.043,2174,2092,1524,11
125.785,2063,2078,1483,11
126.914,2097,2059,1485,11
127.237,2204,2094,1513,11
128.816,2231,2119,1535,11
129.022,2168,2126,1527,11
129.052,2150,2087,1498,11
130.067,2176,2074,1487,11
131.107,2242,2104,1516,11
131.421,2269,2111,1548,11
132.837,2236,2111,1542,11
133.751,2191,2092,1513,11
134.842,2222,2122,1497,11
135.897,2265,2117,1520,11
136.953,2220,2092,1566,11
136.968,2209,2115,1580,12
137.982,2233,2148,1542,11
138.970,2240,2122,1504,11
139.911,2167,2096,1528,11
140.892,2213,2119,1574,11
141.880,2290,2157,1599,12
142.958,2262,2119,1551,12
143.803,2167,2060,1512,11
144.839,2212,2088,1523,11
144.889,2326,2128,1579,12
145.796,2276,2093,1605,12
146.727,2253,2112,1558,12
147.783,2293,2120,1502,11
148.699,2327,2093,1515,11
149.682,2288,2091,1585,12
150.771,2270,2104,1637,12
151.425,2296,2140,1589,12
152.407,2325,2111,1527,11
152.475,2322,2103,1534,11
153.388,2294,2107,1616,12
154.328,2282,2115,1662,12
155.443,2280,2089,1615,12
156.536,2261,2088,1555,12
157.614,2285,2117,1558,12
158.693,2291,2132,1620,12
159.816,2256,2078,1661,12
160.793,2226,2082,1628,12
