Time,92W,92X,92Y,92Z
0.523,2080,2078,1790,13
1.357,2099,2100,1784,13
1.401,2080,2088,1767,13
1.605,2075,2095,1742,13
1.892,2078,2087,1738,13
2.425,2084,2088,1748,13
2.938,2095,2089,1792,13
3.458,2092,2079,1783,13
4.002,2078,2085,1752,13
4.505,2057,2081,1727,13
4.522,2075,2095,1752,13
4.947,2075,2093,1783,13
5.439,2080,2088,1792,13
5.816,2067,2088,1758,13
6.313,2055,2086,1739,13
6.755,2047,2083,1735,13
7.234,2055,2075,1711,13
7.684,2064,2068,1659,12
8.215,2020,2048,1607,12
8.228,2041,2070,1561,12
8.736,2034,2063,1604,12
9.316,2005,2048,1629,12
9.824,2008,2044,1567,12
10.287,1984,2043,1536,12
10.771,1970,2043,1570,12
11.257,1959,2037,1628,12
11.750,1965,2035,1666,12
12.184,1974,2032,1665,12
12.273,1984,2043,1664,12
12.600,1979,2054,1668,12
13.148,1989,2055,1743,13
13.510,2005,2062,1828,13
13.884,2028,2078,1820,13
14.459,1978,2096,1779,13
14.958,2000,2099,1826,13
15.475,2010,2111,1896,14
16.989,2030,2119,1941,14
16.030,2025,2157,1903,14
16.489,1995,2162,1910,14
17.980,2031,2177,1960,14
17.584,2045,2172,2007,14
18.108,2043,2182,1975,14
18.705,2050,2187,1947,14
19.267,2047,2196,1933,14
19.845,2034,2192,1948,14
20.380,2036,2186,1972,14
20.410,2063,2198,2038,15
20.876,2077,2216,2031,15
21.414,2056,2199,1991,15
21.969,2089,2155,1950,15
22.383,2065,2140,1869,14
22.945,2096,2193,1812,14
23.507,2118,2193,1841,14
24.383,2095,2132,1917,14
24.641,2080,2081,1940,14
24.653,2128,2142,1820,14
25.091,2174,2160,1745,14
25.637,2181,2101,1842,14
26.149,2155,2036,1916,14
26.663,2141,2073,1767,14
27.573,2164,2119,1591,13
27.844,2193,2068,1711,13
28.383,2195,1994,1859,13
28.917,2137,2004,1768,13
28.942,2191,2089,1573,13
29.432,2192,2094,1647,13
29.976,2238,2022,1928,13
30.458,2140,1959,1876,13
30.988,2145,2031,1527,13
31.540,2185,2059,1516,13
32.093,2229,2015,1821,13
32.589,2207,1954,1989,13
33.104,2111,1962,1720,13
33.116,2050,2000,1471,12
33.325,2134,2015,1501,12
33.902,2161,1955,1753,13
34.465,2145,1956,1945,13
35.007,2215,1976,1716,13
35.566,2281,1952,1597,12
36.130,2172,1947,1621,13
36.739,2143,1959,1665,13
37.180,2098,1948,1704,13
37.208,2097,1983,1662,12
37.791,2024,1999,1659,12
38.263,1987,1986,1648,13
38.730,1983,1989,1623,13
39.236,1984,1992,1688,13
39.625,2008,2011,1744,12
40.140,2066,2004,1781,12
40.786,2034,1967,1725,13
41.252,1993,1983,1606,13
41.297,2003,2013,1648,12
41.798,2072,1987,1724,12
42.360,2192,1964,1677,12
42.888,2183,1955,1620,13
43.422,2181,1975,1642,13
43.954,2158,1990,1701,12
44.552,2284,1969,1667,12
45.060,2326,1943,1590,12
45.540,2280,1956,1633,12
45.578,2193,1968,1653,12
46.092,2109,1963,1567,12
46.701,2124,1960,1496,11
46.930,2172,1948,1503,11
47.488,2181,1926,1598,12
48.006,2118,1934,1656,12
48.340,2050,1945,1670,12
48.830,2016,1957,1648,11
49.255,2040,2005,1619,11
49.271,2111,1991,1699,12
49.709,2045,1975,1824,13
50.278,1987,1981,1818,13
50.750,2020,2007,1725,12
51.258,2021,1993,1731,12
51.802,2014,1995,1765,13
52.351,1892,1989,1844,13
52.897,1840,2007,1848,13
53.377,1835,2040,1779,13
53.388,1893,2053,1727,13
53.842,1893,2035,1862,13
54.369,1876,2037,1934,14
54.784,1857,2066,1902,14
55.168,1896,2071,1920,14
55.702,1914,2050,1948,14
56.255,1943,2055,1903,14
56.636,1922,2075,1849,14
57.158,1972,2130,1936,14
57.174,1930,2107,2004,14
57.595,1959,2127,2023,14
58.136,1959,2147,2003,15
58.644,1977,2161,1972,15
59.219,1974,2160,1983,15
59.724,1995,2139,1980,15
60.666,1983,2156,1940,15
60.656,2032,2195,1902,14
61.251,2091,2249,1972,14
61.268,2028,2163,2002,15
61.717,2049,2179,1974,15
62.254,2064,2195,1848,14
63.228,2076,2202,1829,14
63.248,2099,2203,1884,14
63.722,2098,2159,1990,14
64.355,2118,2148,1889,14
64.834,2132,2158,1652,14
65.419,2231,2245,1727,13
65.437,2141,2163,1808,14
65.873,2103,2135,1903,14
66.399,2104,2142,1823,14
66.866,2131,2166,1738,13
67.344,2167,2135,1772,13
67.912,2192,2099,1817,14
68.456,2119,2090,1747,13
69.998,2076,2144,1677,13
70.126,2230,2314,1820,13
70.128,2118,2129,1859,14
70.149,2119,2085,1831,14
70.664,2142,2128,1597,13
71.235,2138,2163,1565,12
71.659,2098,2119,1756,13
72.212,2085,2071,1890,13
72.754,2063,2098,1693,13
73.332,2166,2134,1543,13
73.762,2310,2241,1702,12
73.773,2137,2100,1766,13
74.274,2011,2088,1692,13
74.771,2057,2115,1435,12
75.230,2111,2113,1369,12
75.636,2144,2092,1503,12
76.207,2116,2064,1656,12
76.647,2108,2059,1641,12
77.117,2102,2065,1610,12
77.689,2178,2139,1701,12
77.711,2110,2080,1685,12
78.258,2103,2077,1776,12
78.810,2105,2088,1833,13
79.393,2100,2103,1854,13
79.922,2103,2113,1848,13
80.353,2092,2099,1819,13
80.852,2104,2085,1807,13
81.376,2116,2080,1783,13
81.402,2135,2111,1792,13
