Time,92W,92X,92Y,92Z
5.016,2084,2091,1712,13
5.081,2092,2090,1815,13
5.098,2061,2073,1843,14
5.038,2195,2215,1950,14
5.191,2056,2067,1767,14
5.604,2109,2073,1673,13
7.019,2118,2074,1830,13
8.408,2098,2066,1824,14
13.685,2080,2062,1811,14
29.711,2063,2055,1797,14
29.881,2050,2046,1716,13
29.899,2131,2048,1764,13
29.915,2305,2222,1768,13
29.932,2124,2054,1697,14
29.954,2173,2062,1744,13
29.973,2143,2070,1574,12
30.997,2124,2069,1652,12
30.037,2126,2063,1636,13
30.073,2113,2050,1607,13
30.106,2154,2047,1549,12
30.141,2196,2045,1455,12
30.169,2314,2224,1780,11
30.207,2111,2071,1704,13
30.240,2119,2081,1703,13
30.268,2131,2071,1759,13
30.286,2144,2076,1706,12
30.302,2189,2073,1852,13
31.628,2172,2103,1862,13
32.021,2016,2098,1736,13
33.410,1907,2064,1739,13
35.951,2217,2252,1819,12
35.361,2068,2080,1819,13
36.063,2086,2104,1734,13
38.040,2054,2118,1743,13
39.347,2037,2097,1876,14
41.074,2013,2072,1938,14
42.504,1936,2087,1964,14
45.271,1934,2129,1937,14
45.463,1943,2136,1980,14
46.624,2100,2295,2115,14
46.745,1952,2191,1925,14
49.451,1960,2231,1941,14
49.486,1969,2165,2056,15
50.897,1991,2093,2129,15
53.060,1911,2112,2028,15
53.776,1965,2228,1793,14
57.030,2044,2227,1815,14
58.189,1976,2176,1903,14
58.240,2150,2323,2137,14
58.293,2001,2184,2112,15
59.365,1920,2192,2015,15
62.148,1954,2229,1894,15
62.778,1976,2245,1886,15
65.737,2073,2199,2006,15
69.241,2015,2175,2165,15
69.271,1967,2245,2032,15
69.275,1968,2267,1879,15
71.417,2062,2340,2056,15
71.475,2000,2237,2060,15
72.512,1949,2218,2085,15
72.609,2059,2242,2016,15
73.232,2090,2257,1885,15
74.499,2007,2222,1856,15
79.007,2043,2175,1968,15
79.919,2021,2164,2018,15
79.055,2041,2209,1912,15
80.151,2215,2309,2023,15
80.189,2099,2145,1999,15
81.910,2017,2147,1916,15
83.126,2044,2235,1809,14
84.614,2068,2192,1892,14
86.109,2014,2118,2015,15
87.186,1894,2107,1817,14
88.481,1976,2175,1638,14
89.573,2096,2138,1772,14
90.745,2098,2146,2052,14
91.772,1999,2092,1978,14
92.268,1981,2149,1758,14
93.408,2070,2131,1756,14
94.539,2106,2035,1838,14
95.788,1956,2021,1752,13
97.041,1917,2102,1737,13
98.816,2102,2109,1802,13
100.607,2071,2034,1856,14
101.327,2064,2055,1873,14
102.466,1957,2056,1664,13
102.668,2069,2115,1868,13
105.083,2045,2075,1986,14
105.125,1972,2028,1894,14
105.498,1860,2046,1629,14
105.841,1884,2061,1461,12
106.232,1973,2040,1779,13
108.221,1964,2020,1806,13
108.351,1995,2112,1755,14
108.627,2095,2086,1647,13
109.414,2179,2063,1552,12
115.322,2099,2036,1672,12
115.702,2043,2025,1714,13
115.710,2024,2028,1686,13
115.268,2149,2038,1671,13
115.726,2093,2037,1577,12
116.870,1966,2044,1692,12
118.092,2026,2071,1844,13
118.258,2049,2033,1860,14
119.438,2080,2045,1768,14
120.506,2118,2054,1644,13
121.786,2094,2039,1860,13
122.916,2025,2042,1909,14
124.186,2057,2042,1871,14
125.340,2064,2044,1759,14
126.568,2044,2022,1614,13
127.490,2069,2059,1894,13
127.839,2047,2047,1907,14
128.722,2045,2045,1859,14
130.058,2037,2033,1736,14
133.381,2016,2025,1635,13
133.255,1962,2040,1808,13
134.819,1980,2020,1856,14
135.116,1992,2007,1861,14
136.436,1967,2005,1755,14
138.080,1979,2056,1703,13
138.571,1953,2039,1822,13
142.800,1931,2003,1885,14
142.828,1952,1998,1879,15
144.890,1996,2022,1751,14
145.085,2063,2024,1673,13
145.181,2043,2002,1851,13
158.442,1999,1980,1875,14
158.450,1992,2007,1808,14
158.459,2040,2059,1807,14
158.466,2054,2044,1750,13
158.371,2110,2029,1919,13
158.323,2072,2045,1845,14
158.489,2156,2078,1751,14
158.497,2130,2063,1750,14
158.508,2151,2055,1699,13
158.389,2216,2083,1914,13
159.048,2140,2108,1892,14
160.412,2047,2093,1878,15
160.432,2170,2063,1717,14
162.019,2265,2082,1541,13
163.266,2296,2118,1759,13
164.771,2178,2092,1850,13
166.242,2098,2090,1859,14
167.864,2181,2090,1864,14
169.819,2236,2097,1704,13
170.764,2160,2090,1795,13
178.889,2092,2086,1890,14
179.297,2084,2083,1914,14
179.479,2142,2087,1854,14
179.585,2182,2072,1746,13
179.705,2093,2083,1740,13
179.848,2047,2081,1766,13
180.251,2106,2085,1841,14
181.474,2135,2063,1846,14
186.507,2079,2046,1718,13
186.423,2068,2077,1763,13
186.593,2093,2104,1743,13
186.623,2120,2098,1825,14
186.559,2189,2090,1901,14
192.632,2195,2112,1822,13
192.650,2263,2109,1866,13
192.692,2256,2143,1824,14
192.714,2101,2090,1822,14
194.770,2138,2102,1808,14
196.298,2282,2103,1846,13
196.190,2334,2123,1871,14
197.538,2248,2114,1763,14
197.954,2119,2114,1729,14
199.186,2136,2120,1686,14
200.320,2125,2099,1715,13
201.447,2110,2098,1815,13
203.122,2059,2099,1797,13
203.898,2052,2099,1792,14
205.309,2105,2092,1798,14
205.379,2119,2104,1732,13
206.586,2106,2108,1855,13
207.862,2130,2108,1879,14
209.291,2127,2102,1877,14
210.613,2133,2100,1818,14
