Time,92W,92X,92Y,92Z
1.618,2036,2098,1818,13
2.642,2045,2080,1911,14
3.955,1942,2069,1834,14
6.355,1920,2060,1800,14
6.746,2147,2228,1858,13
6.760,2047,2062,1810,14
8.970,2044,2070,1875,14
9.193,1861,2034,1827,15
12.182,2004,2041,1723,14
12.210,2070,2045,1643,13
12.930,2078,2064,1765,13
16.506,2032,2057,1881,14
16.591,1977,2020,1787,14
16.594,2186,2172,1792,13
16.597,2067,2057,1648,13
20.060,2086,2052,1807,13
20.361,2080,2043,1892,14
20.606,2080,2044,1838,14
22.261,2076,2066,1807,14
24.784,2045,2057,1682,13
24.948,2025,2047,1784,13
28.264,2004,2030,1857,14
28.326,2210,2201,1926,14
28.393,2090,2049,1775,14
28.405,2130,2048,1685,13
29.313,2139,2063,1789,13
30.555,2165,2071,1840,14
31.844,2175,2050,1817,14
33.043,2155,2043,1829,14
34.305,2090,2059,1680,13
35.717,2168,2064,1836,13
36.969,2412,2204,2017,14
37.087,2176,2061,1825,14
40.882,2087,2072,1745,14
40.634,2189,2076,1681,13
40.682,2227,2068,1859,13
43.874,2167,2048,1854,14
44.909,2047,2062,1778,14
44.010,2123,2071,1697,14
47.902,2190,2059,1621,13
47.952,2243,2194,1932,13
48.132,2085,2076,1853,14
48.001,2143,2080,1859,14
49.090,2171,2069,1798,14
49.704,2167,2078,1647,13
50.794,2138,2090,1751,13
51.401,2105,2084,1791,13
56.043,2115,2070,1824,14
56.177,2133,2062,1740,13
56.279,2184,2191,1625,12
56.200,2026,2093,1680,13
59.888,1975,2081,1742,13
63.789,2060,2067,1723,13
63.854,2257,2068,1649,13
63.895,2293,2087,1531,12
64.012,2115,2083,1716,12
68.455,2069,2093,1768,13
68.686,2070,2079,1783,13
68.816,2210,2188,1770,13
68.867,2187,2119,1584,12
68.885,2168,2106,1805,13
68.908,2228,2113,1832,13
70.444,2109,2095,1796,14
70.510,2019,2106,1785,13
71.574,2000,2090,1708,13
72.855,2041,2098,1787,13
74.012,2011,2101,1766,13
75.219,2102,2230,1869,13
75.236,1995,2117,1777,14
76.403,1995,2107,1736,13
77.695,1979,2115,1837,13
79.614,2000,2119,1851,13
80.509,2025,2123,1852,14
82.985,2031,2132,1805,14
83.047,1987,2107,1791,13
84.210,1938,2095,1857,14
85.532,2072,2243,1943,14
85.554,2037,2162,1924,14
86.759,2040,2144,1899,14
88.364,1998,2141,1901,14
89.835,2028,2192,1908,14
91.170,2046,2183,1920,14
92.630,2004,2151,1959,14
94.148,1974,2176,1919,14
95.476,1949,2197,1884,14
97.258,2118,2277,2014,14
97.317,2046,2163,1905,14
99.306,2004,2205,1825,14
99.321,1979,2223,1873,14
101.713,1989,2210,1966,14
101.742,1960,2207,2044,15
105.464,2031,2226,2018,15
105.491,2059,2220,1981,15
105.511,2014,2228,1954,15
107.261,2089,2383,2026,15
107.291,1959,2242,1995,15
107.648,2002,2235,2013,15
121.026,1999,2264,2022,15
121.938,2016,2256,2022,15
121.103,2047,2262,2021,15
121.161,2085,2284,1917,15
121.205,2097,2279,1879,15
121.237,2014,2217,1951,15
121.261,2059,2319,2088,15
121.300,2027,2235,2015,15
121.339,2120,2209,1931,15
121.389,2156,2210,1867,15
121.647,2148,2227,1840,14
123.157,2149,2194,1858,14
124.612,2144,2088,1976,14
127.425,2004,2171,1875,14
127.466,2047,2279,1706,14
127.503,2266,2369,2045,14
128.908,2028,2099,2034,15
130.281,1927,2131,1757,14
131.598,2042,2267,1655,13
132.833,2102,2211,1944,14
134.217,2091,2086,2138,15
135.332,2019,2140,1899,14
136.569,1976,2270,1559,13
141.404,2143,2207,1845,14
142.721,2293,2255,2331,14
142.788,1927,2095,1945,15
142.867,1873,2254,1560,14
142.924,2163,2247,1819,14
143.630,2160,2113,2155,14
145.604,1818,2068,1888,14
146.954,1782,2225,1636,14
147.626,2205,2243,1855,14
148.828,2147,2112,2031,14
153.795,1995,2182,1907,13
153.816,1836,2090,1630,13
153.818,2032,2118,1775,14
153.822,2169,2078,1860,14
153.854,1991,2045,1650,13
161.686,1917,2062,1606,13
161.865,2003,2070,1760,13
161.869,2207,2081,1960,14
161.892,2116,2050,1830,14
161.925,2083,2219,1656,12
161.954,1961,2064,1633,13
161.972,2143,2074,1816,13
163.273,2047,2065,1871,14
166.434,1925,2079,1731,14
166.863,1952,2105,1594,13
167.205,2087,2115,1683,12
171.185,2067,2108,1829,13
171.208,1886,2083,1809,14
171.223,2008,2256,1693,13
171.221,2012,2079,1564,13
174.682,2060,2063,1722,12
174.809,2049,2077,1740,13
174.734,2084,2091,1852,14
176.095,2065,2069,1766,14
177.085,2081,2084,1696,13
178.845,2088,2083,1735,12
179.695,2061,2064,1811,13
181.191,2227,2220,1996,14
181.365,2113,2072,1827,14
182.544,2132,2067,1765,14
183.731,2130,2083,1791,13
185.107,2098,2079,1825,13
187.973,2111,2080,1913,14
188.024,2103,2068,1802,14
189.433,2107,2060,1757,14
190.313,2077,2066,1749,13
190.906,2215,2216,1935,13
190.969,2107,2086,1927,15
191.674,2059,2098,1736,14
196.495,2100,2095,1720,13
196.525,2136,2087,1786,13
196.850,2095,2092,1853,13
197.508,2092,2093,1912,14
198.845,2111,2087,1767,14
201.458,2113,2080,1722,13
202.268,2282,2210,1840,12
202.493,2118,2092,1853,13
203.027,2136,2104,1936,14
204.523,2141,2099,1816,14
205.893,2105,2094,1837,14
207.179,2117,2114,1800,13
208.810,2117,2112,1808,13
