Time,92W,92X,92Y,92Z
0.701,2163,2103,1691,13
0.709,2166,2092,1689,13
1.510,2143,2082,1641,13
2.314,2141,2043,1605,13
3.026,2137,2035,1559,12
3.903,2118,2025,1599,12
4.577,2143,2012,1650,12
5.443,2176,2003,1638,12
6.151,2160,1993,1642,13
6.921,2206,2062,1730,12
6.936,2162,2027,1706,13
7.728,2136,2023,1772,13
8.511,2144,2050,1820,13
9.330,2133,2067,1873,14
10.134,2130,2072,1899,14
10.982,2083,2089,1895,14
12.166,2103,2113,1903,14
12.645,2122,2112,1944,14
13.452,2211,2236,2086,14
13.515,2033,2132,1933,14
14.343,2029,2140,1946,14
15.888,2025,2122,1979,14
15.865,2008,2110,1985,14
16.579,2037,2122,1979,15
17.404,2001,2110,2005,15
19.033,1944,2102,2001,15
19.188,1904,2104,1992,15
20.027,2013,2230,2099,15
20.058,1906,2104,2089,15
21.008,1867,2087,2040,15
21.943,1802,2100,1936,15
22.798,1753,2099,1919,14
23.809,1758,2066,1975,15
24.589,1769,1995,2008,15
25.519,1777,1969,1860,15
26.496,1872,1983,1770,14
27.392,1916,1997,1854,14
27.445,1864,1932,1876,14
28.275,1877,1920,1907,14
29.193,1944,1962,1844,14
30.067,2009,1949,1891,14
30.984,2023,1886,1874,14
31.890,2033,1861,1721,13
32.743,1973,1886,1707,14
33.546,2044,1914,1788,14
34.444,2181,1935,1845,14
34.408,2215,1890,1480,12
35.503,2084,1937,1227,11
36.216,2083,1968,1399,12
37.007,2128,1962,1552,12
38.031,2130,1973,1593,12
38.890,2129,1959,1562,11
39.762,2176,1967,1495,11
40.770,2164,1954,1701,12
40.911,2148,1986,1746,13
42.315,2116,2008,1804,13
42.533,2080,2012,1779,12
43.307,2102,2004,1813,13
44.136,2119,1992,1857,13
45.022,2100,1983,1801,14
45.785,2090,1981,1826,13
46.673,2082,1976,1787,13
47.565,2076,1972,1806,13
47.564,2080,1996,1853,14
48.450,2051,2001,1822,14
49.414,2035,2000,1867,14
50.142,2058,1996,1824,13
50.979,2124,1986,1783,13
52.184,2046,1979,1669,13
52.681,1925,1979,1692,14
53.524,1932,2009,1822,13
54.364,1972,2044,1844,13
54.402,1981,2063,1876,13
55.184,1920,2031,1793,14
55.998,1978,2009,1560,13
56.826,2026,1970,1620,13
57.761,1982,1961,1656,12
58.605,1966,1972,1691,12
59.595,1992,1969,1683,13
60.375,2049,1883,1624,13
61.342,2009,1806,1409,12
61.354,2065,1826,1368,11
62.208,2156,1867,1567,11
63.159,2214,1916,1696,12
64.139,2176,1935,1761,13
65.000,2206,1934,1720,13
65.971,2266,1929,1545,12
68.943,2295,1936,1560,12
68.050,2309,1941,1655,12
68.609,2196,1953,1750,13
68.624,2229,1983,1892,13
69.582,2278,1975,1928,13
70.508,2239,1993,1890,13
71.394,2328,1983,1720,13
72.325,2410,1984,1624,13
73.282,2282,1994,1730,13
74.266,2063,2032,1951,13
75.217,2045,2036,2064,14
76.059,2152,2081,1984,14
76.073,2267,2097,1907,14
77.024,2233,2100,1910,14
77.957,2094,2090,1953,14
78.807,2052,2134,1922,14
80.564,2131,2132,1962,14
80.705,2163,2118,2011,15
81.488,2187,2125,1986,15
82.529,2102,2138,1931,14
83.559,2075,2174,2055,15
83.591,2051,2165,2031,15
84.142,2059,2147,2023,15
85.071,2069,2137,1995,15
86.015,2048,2152,1915,15
86.994,2035,2158,1925,14
88.328,1994,2144,1970,15
89.414,1994,2100,1986,15
89.778,2023,2026,1944,15
90.593,2172,2110,1863,14
90.624,2111,2077,1763,14
91.553,2044,2096,1909,14
92.480,1996,2063,1992,15
93.344,2016,2049,1890,14
94.328,1995,2083,1718,14
95.214,1959,2094,1704,13
96.180,1952,2048,1831,14
97.147,1940,2023,1874,14
98.111,1986,2166,1779,13
98.139,1942,2096,1694,13
99.039,2044,2056,1797,13
100.042,2092,1993,1887,14
100.840,1987,2011,1743,14
101.792,1940,2059,1606,13
102.773,1947,2069,1625,13
103.661,1975,2037,1773,13
104.607,1989,2031,1690,13
105.770,2120,2137,1623,13
105.782,2056,2038,1527,13
106.844,1956,2022,1465,12
107.248,1916,2028,1504,11
108.564,1967,2031,1632,12
109.086,2048,2035,1746,13
109.406,2085,2027,1737,13
110.391,2046,2016,1744,13
111.355,2036,2016,1714,12
112.182,2076,2026,1768,13
112.196,2100,2025,1880,13
112.994,2108,2043,1853,14
113.863,2055,2047,1840,13
114.691,2047,2042,1771,13
115.620,2031,2043,1809,13
116.453,2070,2037,1873,14
117.368,2091,2039,1785,14
118.293,2088,2037,1804,14
118.321,2073,2057,1810,13
119.273,2051,2047,1821,13
120.038,2047,2052,1865,14
120.978,2059,2055,1749,14
121.910,2071,2043,1795,14
122.657,2078,2035,1794,13
123.467,2074,2034,1753,13
124.350,2087,2036,1775,13
125.155,2059,2030,1743,14
125.181,2080,2048,1747,13
126.045,2112,2064,1763,13
126.823,2116,2055,1832,13
127.741,2058,2059,1836,14
128.683,2031,2061,1756,14
129.866,2029,2049,1743,13
130.455,2078,2049,1720,13
131.284,2094,2044,1793,13
132.194,2089,2039,1815,13
133.127,2086,2059,1799,14
133.201,2069,2071,1788,13
134.009,2090,2062,1772,13
134.904,2090,2072,1796,13
135.815,2089,2070,1816,13
136.672,2094,2078,1809,14
137.792,2107,2071,1805,14
138.463,2107,2059,1767,13
139.427,2112,2055,1783,13
139.420,2095,2085,1780,13
140.374,2059,2079,1789,14
