Time,92W,92X,92Y,92Z
0.388,2029,1974,1548,11
0.795,2037,1964,1565,11
1.215,2032,1960,1534,11
1.542,2023,1962,1513,11
2.983,2027,1952,1519,11
2.015,2045,1952,1563,11
2.449,2056,1967,1578,11
2.886,2044,1976,1559,11
3.380,2037,1962,1529,11
3.885,2036,1965,1529,11
4.273,2036,1974,1580,11
4.734,2038,1961,1593,12
5.170,2036,1970,1564,11
5.567,2114,2049,1562,11
5.976,2074,1996,1548,12
5.985,2037,1968,1585,12
6.399,2000,1952,1602,12
6.847,2023,1951,1571,12
7.314,2061,1971,1540,12
7.781,2058,1971,1528,11
8.251,2014,1960,1564,11
8.663,1978,1942,1578,12
9.090,2040,1981,1564,11
9.110,2062,1985,1534,11
9.604,2053,1976,1521,11
10.071,2017,1943,1552,11
10.487,2019,1948,1569,11
10.926,2074,1981,1559,11
11.336,2072,1966,1526,11
11.830,2042,1945,1510,11
12.251,2050,1976,1528,11
12.263,2145,1989,1562,11
12.721,2148,1991,1565,11
13.210,2104,1964,1534,11
13.687,2084,1956,1495,11
14.173,2148,1988,1517,11
14.653,2230,2042,1542,11
15.158,2192,2003,1545,11
15.593,2120,1993,1534,11
16.121,2128,2007,1495,11
16.129,2187,2037,1499,11
16.536,2168,2047,1529,11
17.005,2127,2037,1571,11
17.488,2106,2027,1529,11
17.969,2151,2041,1496,11
18.406,2168,2065,1494,11
18.796,2152,2079,1523,11
19.273,2155,2032,1553,11
19.769,2219,2050,1555,11
19.800,2235,2120,1514,11
20.233,2170,2064,1488,11
20.670,2129,2020,1519,11
21.078,2179,2048,1580,11
21.527,2223,2076,1584,11
21.902,2240,2072,1509,11
22.308,2254,2056,1465,11
22.804,2207,2059,1498,11
23.260,2132,2055,1561,11
23.270,2173,2050,1598,11
23.707,2246,2097,1528,11
24.147,2211,2106,1462,11
24.596,2113,2096,1487,11
25.027,2143,2106,1559,11
25.445,2247,2114,1614,12
25.948,2211,2123,1560,11
26.304,2096,2097,1484,11
26.790,2077,2117,1492,11
26.785,2212,2122,1568,11
27.162,2267,2108,1632,12
27.631,2178,2102,1596,12
28.085,2111,2113,1517,11
28.509,2160,2097,1514,11
28.979,2238,2072,1593,11
29.467,2229,2092,1639,12
29.914,2183,2110,1605,12
30.286,2167,2145,1552,11
30.259,2141,2090,1527,11
30.723,2146,2075,1598,12
31.009,2161,2125,1652,12
31.444,2167,2150,1618,12
31.821,2142,2092,1559,12
32.293,2121,2057,1537,11
32.753,2151,2112,1576,12
33.219,2173,2137,1640,12
33.689,2159,2111,1607,12
33.699,2127,2077,1542,11
34.191,2124,2096,1504,11
34.639,2142,2112,1561,11
35.029,2150,2098,1640,12
35.564,2136,2071,1616,12
36.995,2132,2120,1532,11
36.473,2148,2119,1503,11
36.921,2133,2150,1568,11
36.940,2125,2116,1649,12
37.395,2080,2082,1632,12
37.880,2076,2108,1547,12
38.350,2098,2119,1505,11
38.807,2126,2127,1551,11
39.260,2128,2121,1625,12
39.733,2111,2106,1601,12
40.199,2108,2104,1544,11
40.753,2118,2137,1489,11
40.764,2143,2134,1549,11
41.191,2145,2127,1609,11
41.671,2155,2121,1616,12
42.156,2157,2108,1553,11
42.601,2159,2113,1506,11
43.059,2168,2143,1552,12
43.503,2160,2139,1615,12
43.948,2132,2128,1626,12
44.451,2149,2119,1585,12
44.473,2139,2158,1560,12
44.957,2142,2154,1610,12
45.427,2119,2152,1684,12
45.923,2099,2172,1674,12
46.390,2080,2172,1620,12
46.847,2126,2168,1623,12
47.298,2141,2159,1655,12
47.696,2107,2132,1696,12
48.166,2103,2151,1692,12
48.176,2119,2140,1646,12
48.652,2144,2138,1640,12
49.121,2095,2136,1649,12
49.576,2087,2142,1688,12
50.019,2117,2132,1682,12
50.469,2130,2133,1650,12
50.955,2082,2111,1640,12
51.384,2080,2103,1666,12
51.743,2119,2103,1673,12
51.796,2107,2096,1653,12
52.167,2089,2105,1619,12
52.678,2088,2091,1621,12
53.142,2076,2087,1640,12
53.543,2061,2110,1650,12
53.969,2069,2089,1631,12
54.962,2080,2076,1598,12
54.964,2059,2080,1592,12
54.979,2065,2085,1618,12
55.445,2062,2080,1618,12
55.910,2063,2065,1586,12
56.406,2052,2058,1564,12
56.816,2044,2041,1566,12
57.251,2048,2049,1584,12
57.717,2035,2057,1575,12
58.158,2027,2072,1542,12
58.623,2016,2056,1524,11
58.635,2022,2031,1540,11
59.100,2023,2051,1556,11
59.555,2033,2047,1560,11
60.053,2026,2012,1514,11
60.488,2040,2007,1506,11
60.966,2039,2005,1517,11
61.459,2042,2002,1549,11
61.792,2032,1993,1534,11
62.205,2091,2018,1521,11
62.306,2080,1974,1504,11
62.656,2104,1982,1498,11
63.134,2070,1967,1522,11
63.585,2059,1972,1528,11
64.039,2094,1983,1495,11
64.502,2113,1974,1480,11
64.933,2112,1959,1474,11
65.417,2100,1948,1507,11
65.812,2128,1963,1526,11
65.812,2176,1951,1487,11
66.286,2150,1927,1469,11
66.754,2116,1924,1468,11
67.207,2135,1935,1500,11
67.607,2162,1929,1505,11
68.167,2189,1961,1488,11
68.474,2160,1965,1448,11
68.910,2131,1939,1446,11
68.925,2152,1954,1486,11
69.363,2208,1961,1501,11
69.807,2205,1995,1492,11
70.242,2135,1960,1459,11
70.708,2111,1942,1452,11
71.094,2194,1981,1487,11
71.518,2204,1986,1504,11
72.005,2159,1952,1502,11
72.458,2116,1950,1482,11
72.463,2181,2005,1482,11
72.886,2236,2035,1511,11
