Time,92W,92X,92Y,92Z
1.283,2129,2084,1602,12
2.164,2130,2092,1574,12
3.501,2103,2069,1561,12
5.005,2105,2083,1576,12
5.014,2098,2101,1619,12
5.754,2099,2088,1621,12
6.670,2097,2092,1597,12
8.159,2091,2091,1576,12
9.481,2079,2093,1597,12
10.778,2068,2106,1643,12
11.869,2080,2103,1664,12
13.067,2084,2092,1618,12
13.631,2069,2108,1585,12
13.792,2047,2119,1596,12
14.603,2064,2135,1632,12
15.657,2062,2116,1631,12
16.959,2061,2107,1599,12
18.998,2070,2121,1551,12
19.188,2065,2128,1559,12
20.312,2044,2122,1585,12
21.871,2025,2123,1591,12
22.850,2101,2190,1582,11
22.084,2070,2136,1515,12
24.145,2048,2131,1515,11
24.163,2004,2135,1552,12
25.109,1983,2147,1573,12
27.915,2012,2184,1544,11
27.539,2023,2155,1510,11
28.729,2022,2165,1522,11
29.760,2002,2135,1567,11
30.974,2009,2178,1592,12
30.993,1978,2137,1546,12
32.206,1986,2093,1505,11
33.275,2039,2092,1511,11
34.346,2099,2134,1548,11
35.733,2090,2119,1561,11
38.352,2030,2132,1521,11
38.304,2019,2081,1508,11
39.457,2049,2043,1533,11
39.492,2087,2051,1552,11
40.637,2087,2029,1543,11
41.829,2045,2012,1514,11
43.310,2031,2050,1471,11
44.550,2055,2047,1491,11
45.664,2068,2048,1524,11
47.011,2075,2045,1526,11
49.402,2062,2040,1501,11
49.513,2037,2007,1472,11
49.561,2050,2017,1479,11
50.843,2114,2022,1527,11
55.297,2163,2048,1519,11
55.340,2143,1976,1491,11
55.376,2105,1969,1470,11
56.131,2094,1977,1467,11
57.591,2162,2000,1503,11
58.681,2179,1952,1528,11
60.186,2115,1886,1498,11
60.220,2114,1945,1479,11
61.530,2266,2029,1478,11
62.887,2283,1999,1487,11
64.432,2159,1942,1535,11
65.132,2135,1987,1545,11
66.923,2236,2104,1511,11
68.214,2338,2111,1487,11
69.530,2222,1999,1520,11
70.817,2108,1979,1595,11
70.907,2231,2090,1602,12
72.136,2372,2134,1556,11
73.501,2433,2053,1521,11
75.968,2253,2038,1543,11
76.436,2210,2118,1635,12
77.900,2317,2185,1631,12
79.081,2378,2070,1597,12
80.604,2272,2025,1555,12
81.403,2213,2135,1565,12
81.448,2302,2174,1634,12
83.210,2331,2121,1685,12
84.135,2232,2099,1664,12
85.749,2207,2137,1591,12
86.994,2286,2189,1570,12
88.420,2309,2129,1652,12
89.948,2191,2143,1735,12
91.461,2093,2180,1706,12
92.957,2223,2240,1609,12
93.999,2291,2149,1576,12
94.252,2296,2149,1651,12
95.757,2134,2192,1729,12
97.191,2086,2080,1681,12
98.666,2130,2049,1573,12
100.185,2137,2164,1519,12
101.842,2059,2178,1597,12
103.209,1985,2153,1706,12
104.703,2042,2129,1690,12
104.760,2102,2086,1619,12
106.239,2142,2136,1569,12
107.806,2133,2147,1639,12
109.381,2104,2165,1750,12
110.916,2119,2163,1725,12
112.316,2148,2154,1653,12
113.832,2135,2181,1593,12
115.332,2120,2184,1659,12
115.272,2144,2184,1764,12
116.190,2152,2186,1742,13
117.138,2148,2175,1672,12
118.525,2162,2194,1611,12
119.882,2196,2201,1674,12
121.035,2185,2204,1766,13
122.387,2142,2209,1754,13
123.641,2127,2200,1673,12
124.864,2152,2203,1617,12
124.934,2170,2200,1679,12
126.104,2149,2181,1772,13
127.454,2143,2172,1764,13
128.749,2187,2171,1688,13
129.878,2203,2217,1622,12
131.213,2177,2244,1662,12
131.904,2143,2229,1737,13
132.713,2181,2224,1740,13
133.440,2184,2224,1664,12
133.457,2167,2237,1620,12
135.314,2147,2264,1655,12
135.347,2146,2295,1716,12
136.679,2120,2289,1737,13
139.321,2073,2275,1678,12
139.342,2082,2268,1652,12
140.598,2086,2278,1699,12
141.857,2045,2307,1750,13
143.142,1966,2274,1752,13
143.097,1964,2250,1720,13
145.681,2037,2255,1696,13
146.517,2065,2211,1726,13
147.225,2024,2178,1755,13
148.775,1951,2197,1719,13
150.171,1980,2197,1656,12
151.395,2049,2160,1632,12
152.712,2060,2120,1659,12
153.552,2086,2186,1691,12
153.967,1983,2146,1628,12
154.869,1968,2136,1572,12
156.312,1968,2118,1565,12
157.657,2011,2112,1591,12
159.098,2010,2082,1599,12
160.501,1930,2087,1560,12
161.277,1936,2121,1521,12
162.971,1966,2099,1510,12
164.210,2009,2085,1552,11
164.227,1983,2023,1549,11
165.485,2041,2051,1508,11
166.578,2074,2062,1468,11
167.716,2073,2044,1454,11
168.754,2057,2037,1483,11
170.059,2113,2043,1515,11
171.159,2120,2018,1488,11
172.482,2067,2006,1464,11
172.512,2069,2031,1452,11
175.828,2147,2046,1481,11
175.038,2173,2057,1494,11
176.156,2144,2015,1516,11
177.166,2117,2039,1500,11
178.859,2180,2083,1471,11
180.039,2191,2075,1474,11
183.270,2113,2024,1536,11
183.217,2097,2055,1559,11
183.305,2233,2081,1525,11
184.658,2248,2072,1489,11
185.453,2115,2057,1509,11
188.145,2075,2074,1554,11
191.061,2223,2140,1599,12
191.080,2298,2168,1558,11
191.147,2192,2119,1521,11
192.395,2171,2118,1513,11
193.912,2266,2155,1564,11
193.948,2268,2108,1611,12
195.371,2218,2079,1577,12
196.696,2210,2132,1522,11
198.405,2245,2139,1472,11
199.909,2219,2123,1514,11
201.765,2199,2153,1613,12
202.835,2208,2182,1624,12
206.766,2202,2210,1569,12
206.822,2215,2198,1528,11
206.841,2216,2205,1600,12
206.884,2170,2199,1679,12
208.288,2120,2168,1690,12
