Time,92W,92X,92Y,92Z
0.325,2088,2107,1824,13
0.667,2071,2107,1824,13
1.009,2116,2110,1760,13
1.364,2101,2093,1765,13
1.723,2116,2122,1827,13
1.728,2085,2108,1817,13
2.100,2094,2108,1774,13
2.469,2091,2113,1803,13
2.768,2119,2119,1842,14
3.115,2131,2107,1885,14
3.386,2135,2085,1876,13
3.725,2103,2070,1794,13
4.105,2075,2080,1722,13
4.126,2082,2075,1794,14
4.451,2065,2091,1860,14
4.824,2078,2088,1911,14
5.205,2066,2084,1884,14
5.575,2055,2090,1778,14
5.950,2048,2087,1777,14
6.304,2039,2104,1852,14
6.668,2039,2068,1916,14
7.036,2063,2065,1863,13
7.036,2023,2088,1738,13
7.363,2008,2075,1678,13
7.760,1960,2056,1812,13
8.130,1970,2071,1872,13
8.505,2031,2074,1840,13
8.859,2077,2061,1749,13
9.207,2063,2054,1825,14
9.554,1978,2117,1839,14
9.898,2005,2105,1759,13
9.924,2018,2082,1722,13
10.239,1976,2049,1716,13
10.481,1988,2131,1672,13
10.708,2027,2108,1698,13
11.100,2032,2079,1702,13
11.461,2068,2067,1836,13
11.614,2068,2107,1751,13
11.905,1992,2125,1647,13
12.245,1950,2072,1657,13
12.275,2001,2063,1619,12
12.586,1984,2110,1680,12
12.960,1957,2151,1819,13
13.335,2056,2125,1873,14
13.658,2080,2067,1696,13
14.034,2045,2045,1494,12
14.362,2031,2049,1639,12
14.709,2121,2058,1790,13
15.029,2079,2060,1774,13
15.034,1943,2057,1735,13
15.354,1995,2044,1611,12
15.660,2061,2060,1630,12
15.940,2057,2066,1755,12
16.321,2042,2073,1828,14
16.656,2018,2123,1723,13
17.082,2088,2127,1698,12
17.371,2037,2108,1800,12
17.718,2102,2076,1733,13
17.726,2108,2059,1686,13
18.000,2040,2085,1707,13
18.351,2101,2071,1730,13
18.645,2153,2060,1717,12
18.978,2091,2077,1686,13
19.283,2016,2083,1874,14
19.618,2006,2114,1913,14
19.948,2032,2092,1829,13
20.301,2077,2056,1775,13
20.319,2124,2064,1715,13
21.016,2080,2057,1723,13
21.029,2106,2070,1755,13
21.369,2119,2056,1762,13
21.743,2110,2048,1709,13
22.090,2063,2027,1706,13
22.456,2059,2012,1786,13
22.706,2082,1996,1711,13
23.031,2156,1999,1685,13
23.050,2159,2033,1791,13
23.801,2050,2001,1812,13
23.816,2064,1984,1715,13
24.169,2219,1995,1623,13
24.539,2210,2008,1665,13
24.898,2042,2012,1805,13
25.285,2037,1981,1775,13
25.652,2132,1980,1637,13
25.975,2180,1971,1643,13
25.980,2113,1969,1686,13
26.321,2061,1969,1692,13
26.689,2135,1979,1669,13
27.046,2118,1975,1691,13
27.393,2136,1974,1647,13
27.765,2103,1983,1646,12
28.147,2046,1978,1736,13
28.550,2002,2003,1740,13
28.919,2068,2044,1885,13
28.931,2157,2008,1964,14
29.220,2142,1943,1769,13
29.575,2144,1912,1550,13
29.967,2183,1958,1489,12
30.978,2213,1951,1757,13
30.981,2127,1950,1895,13
30.985,2057,1956,1770,13
31.351,2130,1919,1555,12
31.731,2274,1960,1587,12
31.742,2211,1929,1745,13
32.095,2114,1957,1808,13
32.433,2153,1991,1765,13
32.859,2220,2000,1759,13
33.155,2192,1956,1719,13
33.493,2219,1955,1608,13
33.790,2206,1956,1714,13
34.117,2188,1975,1785,13
34.471,2242,2030,1859,13
34.478,2248,1979,1751,13
34.760,2264,2031,1703,13
35.102,2191,2063,1893,13
35.485,2054,2048,2024,14
35.835,2182,2090,1858,14
36.224,2234,2095,1808,14
36.598,2180,2045,1881,14
36.904,2148,2054,1701,13
37.181,2290,2220,1776,13
37.211,2144,2093,1866,14
37.570,2163,2102,1903,14
37.942,2191,2113,1888,14
38.301,2240,2136,1843,14
38.566,2270,2144,1822,14
38.966,2147,2097,1832,14
39.320,2143,2115,1793,14
39.706,2227,2149,1752,13
40.062,2380,2262,1933,13
40.069,2173,2126,1934,14
40.365,2176,2148,1822,14
40.694,2205,2141,1747,14
40.972,2177,2150,1768,13
41.317,2155,2158,1876,14
41.729,2152,2144,1955,14
41.993,2148,2153,1881,14
42.671,2148,2175,1778,14
42.677,2192,2248,1897,14
42.695,2139,2171,1914,14
43.013,2080,2199,1876,14
43.363,2053,2197,1830,14
43.733,2047,2182,1834,14
44.095,2087,2177,1845,14
44.445,2129,2207,1835,14
44.794,2107,2223,1901,14
45.101,2026,2177,1984,14
45.389,2027,2211,1923,14
45.391,2051,2216,1715,14
45.725,2075,2224,1765,14
46.053,2076,2189,1961,14
46.354,2000,2163,1992,14
46.667,2008,2195,1800,14
47.052,2040,2205,1735,14
47.453,2011,2174,1861,14
47.794,1934,2138,1910,14
48.107,1965,2178,1828,14
48.188,2032,2176,1727,13
48.451,2033,2185,1815,13
48.773,1930,2160,1905,14
49.099,1869,2133,1871,14
49.852,1977,2145,1759,13
49.857,2080,2164,1759,13
50.058,2001,2108,1843,14
50.452,1928,2105,1853,14
50.799,1904,2129,1815,14
50.820,1950,2153,1741,13
51.177,2009,2131,1798,13
51.559,2041,2124,1859,14
51.977,1968,2120,1835,14
52.335,1920,2109,1783,13
52.710,1947,2141,1725,13
53.065,1992,2139,1809,13
53.447,1958,2103,1877,14
53.694,1933,2073,1794,14
53.709,1965,2086,1623,13
54.058,2026,2149,1601,13
54.416,1931,2107,1844,13
54.791,1957,2073,1946,14
55.185,1977,2075,1728,13
