Time,92W,92X,92Y,92Z
1.857,2082,1966,1491,11
1.861,2072,1971,1496,11
1.863,2057,1957,1522,11
1.863,2035,1963,1552,11
1.867,2009,1964,1526,11
1.871,1984,1961,1490,11
4.446,1975,1971,1486,11
5.215,1981,2018,1510,11
5.182,1991,2018,1534,11
7.998,1972,1979,1531,11
8.691,1960,1991,1510,11
9.528,1957,2018,1518,11
9.983,1994,2020,1544,11
10.114,1996,2039,1594,12
11.727,1991,2075,1617,12
12.877,2062,2087,1575,12
17.446,2081,2065,1565,12
17.519,2024,2108,1623,12
17.662,2057,2181,1676,12
17.768,2126,2158,1689,12
19.583,2053,2057,1680,12
19.640,1927,2063,1620,12
20.154,2039,2222,1604,12
21.271,2199,2207,1727,12
22.706,2132,2107,1796,13
23.824,2069,2074,1704,12
24.923,2228,2163,1590,12
34.057,2391,2201,1629,12
34.972,2332,2103,1718,12
34.969,2296,2104,1817,13
34.121,2395,2127,1713,13
34.147,2487,2132,1612,12
34.170,2399,2080,1629,12
34.198,2290,2048,1741,13
34.226,2317,2066,1847,13
36.400,2338,2110,1766,13
37.702,2283,2076,1653,12
38.183,2218,2069,1631,12
38.311,2218,2101,1746,13
39.099,2259,2121,1846,13
49.168,2252,2099,1785,13
49.200,2213,2088,1667,13
49.223,2216,2117,1621,12
49.240,2261,2125,1719,13
49.266,2261,2143,1835,13
49.288,2193,2148,1778,13
49.325,2130,2165,1664,13
49.353,2190,2165,1608,12
50.926,2235,2170,1708,13
51.140,2171,2203,1830,13
61.759,2069,2221,1791,13
61.781,2086,2136,1686,13
61.816,2113,2086,1596,12
61.838,2065,2137,1667,12
61.859,2000,2176,1764,13
61.874,1992,2112,1740,13
61.885,1974,2014,1638,12
61.777,1953,2032,1538,12
62.897,1964,2114,1588,12
63.004,2029,2171,1713,12
63.972,2044,2183,1735,12
64.243,2005,2185,1651,12
65.429,1994,2160,1577,12
67.779,2001,2140,1655,12
68.266,2034,2163,1768,13
68.425,2085,2159,1787,13
69.384,2087,2164,1694,13
70.860,2063,2145,1601,12
72.509,2074,2147,1652,12
75.435,2134,2186,1751,13
75.550,2199,2205,1783,13
76.256,2211,2213,1698,13
77.564,2223,2209,1595,12
80.092,2279,2225,1650,12
80.197,2297,2213,1757,13
80.261,2279,2223,1793,13
82.754,2258,2204,1708,13
82.754,2215,2163,1611,12
83.322,2194,2154,1643,12
84.768,2208,2180,1729,13
86.093,2236,2208,1783,13
87.381,2207,2213,1698,13
91.711,2143,2242,1629,12
91.740,2084,2200,1653,12
91.706,2100,2202,1742,13
91.969,2107,2185,1777,13
92.978,2084,2179,1709,13
95.402,2042,2179,1634,12
95.555,2029,2179,1659,12
97.158,2033,2155,1744,13
99.009,2012,2143,1783,13
100.036,2003,2180,1706,13
100.072,1976,2214,1631,12
101.679,1942,2182,1659,12
103.125,1952,2167,1739,13
106.436,2003,2196,1762,13
106.454,1970,2205,1695,13
106.463,1938,2179,1652,12
106.692,1921,2196,1658,12
108.922,1989,2194,1740,13
108.933,2058,2206,1765,13
108.766,2049,2184,1700,13
108.965,2048,2191,1633,12
108.978,2117,2207,1644,12
115.527,2123,2206,1712,12
115.988,2096,2172,1739,13
117.095,2088,2176,1675,12
117.347,2164,2200,1594,12
117.398,2207,2191,1606,12
117.413,2192,2209,1659,12
117.455,2187,2201,1703,12
117.467,2177,2228,1664,12
118.813,2175,2212,1628,12
120.316,2168,2208,1640,12
121.883,2137,2201,1704,12
122.932,2132,2191,1732,12
128.585,2140,2178,1699,12
128.622,2150,2179,1663,12
128.505,2130,2185,1675,12
128.675,2088,2190,1718,12
128.720,2093,2158,1751,13
131.012,2076,2171,1712,13
131.746,2033,2137,1645,12
132.556,2009,2106,1633,12
134.023,2040,2112,1669,12
135.403,2043,2094,1679,12
136.695,2025,2100,1611,12
136.832,2029,2090,1552,12
140.893,2045,2104,1548,12
142.081,2035,2072,1581,12
142.113,2011,2095,1592,12
142.127,2039,2127,1552,12
143.508,2045,2089,1504,12
147.075,1991,2045,1507,11
147.247,1984,2063,1540,11
148.354,2033,2162,1568,11
149.581,2012,2074,1511,11
150.015,1987,2052,1479,11
151.321,1929,2081,1472,11
163.232,1963,2105,1492,11
163.295,1967,2092,1529,11
163.384,1920,2080,1508,11
163.264,1920,2048,1454,11
163.297,2033,1986,1435,11
163.407,2031,2013,1477,11
163.413,1985,2107,1500,11
163.429,2022,2103,1488,11
163.437,2069,2144,1492,11
164.803,2056,2163,1479,11
165.522,2105,2188,1517,11
165.522,2185,2156,1573,11
171.054,2193,2092,1584,11
171.418,2263,2078,1546,11
171.558,2353,2064,1497,11
171.634,2339,2002,1514,11
171.822,2356,2019,1563,11
172.485,2433,2125,1554,11
174.421,2436,2118,1498,11
175.344,2387,2059,1488,11
177.520,2315,2043,1506,11
178.291,2309,2058,1555,11
180.408,2301,2049,1556,11
181.131,2284,2036,1516,11
181.094,2298,2056,1471,11
182.235,2293,2050,1482,11
182.318,2287,2025,1534,11
185.451,2283,2025,1551,11
186.878,2275,2025,1504,11
188.523,2249,2027,1448,11
189.994,2223,2040,1450,11
190.780,2231,2060,1504,11
190.926,2238,2036,1532,11
190.953,2216,2026,1480,11
196.070,2219,2019,1440,11
196.733,2215,2024,1440,11
196.897,2221,2028,1472,11
197.006,2215,2061,1479,11
199.065,2228,2040,1458,11
199.869,2201,2016,1408,11
201.502,2193,2028,1401,11
201.550,2185,1996,1443,11
203.137,2218,2003,1447,11
204.537,2208,1990,1408,11
