Time,92W,92X,92Y,92Z
0.487,2043,2174,1784,13
0.476,2066,2196,1788,13
1.991,2073,2186,1762,13
1.561,2070,2194,1767,13
1.946,2071,2191,1767,13
2.386,2069,2188,1759,13
3.126,2058,2186,1751,13
3.444,2061,2178,1758,13
3.936,2054,2163,1757,13
4.609,2057,2171,1759,13
4.624,2062,2175,1746,13
4.862,2032,2166,1758,13
5.337,2015,2164,1771,13
5.873,1991,2163,1784,13
6.193,1967,2162,1775,13
6.707,1967,2167,1774,13
7.232,1948,2159,1768,13
7.726,1937,2158,1772,13
8.287,1965,2191,1821,13
8.297,1959,2179,1775,13
8.786,1968,2177,1760,13
9.243,1971,2170,1786,13
9.787,1998,2161,1826,13
10.321,1999,2161,1816,13
10.821,2015,2136,1790,13
11.370,2009,2136,1783,13
11.865,2048,2144,1799,13
12.276,2171,2261,1919,13
12.292,2074,2111,1804,14
12.704,2051,2110,1821,13
13.211,2077,2154,1832,14
14.065,2094,2132,1854,14
14.284,2100,2103,1845,14
14.856,2136,2104,1856,14
15.260,2140,2141,1800,13
15.786,2127,2152,1797,14
16.231,2205,2194,1928,14
16.666,2157,2129,1887,14
16.706,2194,2177,1806,14
17.501,2194,2157,1803,14
17.575,2162,2116,1812,14
17.953,2137,2126,1810,14
18.695,2179,2174,1747,14
18.800,2186,2134,1760,13
19.282,2202,2074,1821,13
19.765,2164,2080,1843,13
19.840,2219,2141,1640,13
20.329,2197,2131,1682,13
20.747,2203,2077,1875,13
21.299,2200,2045,1916,13
21.663,2154,2084,1763,13
22.141,2202,2118,1632,13
22.752,2211,2064,1754,13
23.132,2140,2006,1817,13
23.162,2087,2052,1705,13
23.620,2156,2110,1596,13
24.112,2152,2073,1718,13
24.601,2175,2035,1824,13
25.119,2142,2030,1709,13
25.596,2186,2068,1597,12
25.980,2191,2045,1676,13
26.513,2172,2012,1772,13
26.945,2099,1995,1721,13
26.946,2145,2027,1668,13
27.539,2202,2036,1690,12
27.918,2162,2007,1740,13
28.460,2107,2002,1705,13
28.898,2159,2044,1672,13
29.321,2225,2050,1763,13
29.821,2165,2019,1807,13
30.306,2133,2007,1710,13
30.810,2116,2009,1684,13
30.832,2177,2032,1679,13
31.345,2186,2011,1703,13
31.879,2180,2008,1734,13
32.411,2174,2001,1743,13
32.880,2240,1995,1761,13
33.326,2288,1980,1787,14
33.855,2232,1959,1743,13
34.420,2165,1983,1687,12
35.030,2171,1989,1721,12
35.037,2222,1998,1759,13
35.391,2224,1997,1754,14
35.881,2182,1995,1728,13
36.397,2199,2000,1767,13
36.909,2183,1994,1790,12
37.415,2141,2003,1773,13
37.948,2136,2000,1743,14
38.474,2141,1987,1730,13
38.997,2166,1992,1732,12
39.027,2152,1986,1777,12
39.542,2131,1981,1769,13
39.962,2138,1967,1740,14
40.347,2147,1970,1700,13
40.708,2147,1978,1710,12
41.244,2154,1963,1756,12
41.693,2160,1952,1767,13
42.420,2148,1956,1724,13
42.789,2152,1986,1743,13
42.820,2144,1959,1732,12
43.287,2113,1950,1713,12
43.803,2129,1967,1696,12
44.287,2147,1963,1735,13
44.789,2147,1953,1728,13
45.334,2100,1968,1682,12
45.846,2099,1968,1715,12
46.352,2093,1951,1733,12
46.816,2208,2030,1808,13
46.886,2104,1971,1718,13
47.334,2111,1992,1700,12
47.817,2113,1981,1737,12
48.354,2093,1979,1724,12
48.818,2094,1994,1668,12
49.528,2080,2007,1659,12
49.989,2075,1996,1729,12
50.360,2048,1983,1789,12
50.918,2177,2112,1825,12
50.937,2095,2031,1726,13
51.350,2092,2032,1751,13
51.919,2083,2027,1716,12
52.434,2030,2029,1693,12
52.949,2068,2046,1714,12
53.446,2012,2029,1762,13
53.934,2009,2032,1698,13
54.810,1993,2025,1672,12
55.052,2040,2084,1716,12
55.062,1991,2032,1731,13
55.474,1995,2045,1781,13
56.012,2008,2053,1760,13
56.500,2006,2059,1758,13
57.004,2028,2061,1792,13
57.505,2007,2062,1815,13
58.053,2010,2070,1804,13
58.574,1981,2073,1791,14
59.525,2033,2131,1841,13
59.572,1968,2085,1816,13
59.595,1997,2102,1790,13
60.025,2021,2117,1803,14
60.530,2043,2118,1822,14
61.117,2048,2110,1824,14
61.552,2040,2108,1813,13
62.116,2039,2111,1780,13
62.592,2016,2117,1761,13
63.074,2055,2157,1801,13
63.095,2034,2128,1790,13
63.540,2036,2142,1795,13
64.978,2031,2133,1799,13
64.455,2033,2127,1788,13
64.984,2064,2137,1778,13
65.371,2062,2143,1802,13
65.943,2047,2151,1836,13
66.212,2051,2146,1804,13
66.756,2073,2170,1757,13
66.788,2070,2176,1801,13
67.820,2043,2158,1832,13
67.826,2058,2158,1773,13
68.239,2085,2177,1743,13
68.824,2085,2169,1786,13
69.297,2072,2159,1840,13
69.707,2069,2165,1793,13
70.269,2074,2186,1729,13
70.767,2088,2190,1796,13
71.172,2081,2171,1830,13
72.119,2074,2183,1802,13
72.154,2078,2192,1775,13
72.186,2096,2197,1779,13
72.638,2089,2180,1803,13
73.134,2113,2188,1795,13
73.685,2097,2178,1785,13
74.193,2102,2163,1775,13
74.704,2113,2173,1774,13
74.746,2140,2200,1774,13
75.195,2148,2201,1835,13
75.748,2149,2195,1826,13
76.277,2154,2191,1768,13
76.796,2176,2196,1773,13
77.328,2201,2205,1788,13
77.776,2175,2191,1837,13
78.492,2188,2191,1801,13
78.568,2199,2206,1732,13
78.593,2213,2205,1739,13
78.985,2207,2188,1753,13
