Time,92W,92X,92Y,92Z
1.171,1858,2080,1822,14
3.547,1996,2088,1886,14
3.624,2091,2112,1869,14
3.684,2002,2083,1845,14
4.080,1840,2102,1855,13
5.128,1925,2076,1901,14
7.211,2155,2039,1830,14
7.549,2203,2024,1645,14
8.259,2024,2027,1646,13
9.495,1845,2028,1870,13
10.495,1948,2015,1878,14
10.626,2148,2017,1839,14
13.038,2122,1995,1714,14
13.351,2032,2024,1645,13
14.510,1935,2015,1786,13
15.542,1974,1983,1879,13
16.948,2095,1942,1860,14
18.234,2175,1944,1552,13
19.468,2211,1965,1560,13
20.763,2116,1996,1753,12
20.773,2042,2016,1904,13
22.053,2173,2020,1945,14
24.702,2335,2017,1722,14
24.744,2344,2016,1727,13
26.196,2222,2027,1774,13
27.419,2129,2049,1857,13
28.477,2208,2055,1968,14
31.448,2255,2035,1837,14
32.534,2212,2020,1697,13
32.551,2137,2042,1675,13
33.377,2140,2039,1871,13
33.440,2169,2053,1981,14
35.690,2144,2052,1796,14
35.712,2104,2056,1746,13
36.852,2059,2031,1822,13
38.265,2022,2031,1831,13
39.613,2139,2036,1834,14
40.871,2200,2057,1686,14
40.887,2097,2062,1739,13
42.155,1931,2039,1763,13
48.640,1926,2034,1704,13
48.820,2051,2013,1671,13
48.850,2088,2025,1558,13
48.869,2032,2024,1638,13
48.883,1904,2010,1645,12
50.111,1884,2009,1644,12
51.552,1975,2031,1733,13
51.583,2072,2044,1688,13
52.886,2073,2024,1668,13
54.229,2026,2040,1628,12
55.576,2063,2065,1718,12
56.585,2153,2087,1963,14
57.786,2073,2042,1983,14
59.094,1903,1953,1900,14
60.379,1642,1847,1713,13
61.686,1677,1859,1566,13
61.722,1976,1909,1544,13
62.529,2225,1931,1717,13
65.225,2149,1981,1887,13
65.575,1988,1994,1924,13
66.160,1861,2024,1949,14
67.493,1900,2017,2055,14
68.626,1987,2029,1925,14
70.653,2118,2074,1793,14
71.229,2197,2121,1977,14
71.139,1986,2088,2064,15
72.049,1922,2120,2048,15
74.155,1966,2126,1926,15
75.843,2075,2122,1920,15
75.778,2102,2094,1942,15
76.817,2038,2110,1864,14
78.114,1943,2134,1877,14
79.153,1965,2093,2048,15
80.031,2165,2126,2204,15
80.075,2031,2104,1856,15
81.272,2009,2129,1655,14
82.334,2025,2109,1767,14
82.968,1997,2136,1936,14
84.802,1976,2184,1964,14
84.982,2041,2194,1968,14
86.049,2029,2168,1921,14
87.058,2028,2144,1824,14
88.328,2154,2271,1828,14
88.494,2056,2151,1819,14
89.637,2104,2114,1853,14
90.659,2072,2094,1778,14
91.950,1952,2086,1696,13
93.204,2070,2105,1770,13
94.534,2268,2103,1829,14
95.846,2200,2112,1806,13
97.286,2172,2133,1675,13
98.536,2376,2295,1850,13
98.609,2261,2132,1891,14
100.033,2198,2149,1755,13
101.158,2231,2154,1736,13
102.280,2203,2142,1894,14
103.566,2092,2148,1885,14
105.170,2123,2152,1734,13
107.702,2120,2103,1813,13
107.721,2094,2078,1879,14
107.735,2097,2184,1877,13
112.919,2017,2103,1734,13
112.937,1992,2104,1760,14
112.946,1949,2128,1795,13
112.957,1995,2169,1797,13
115.476,2006,2134,1900,14
115.466,2016,2112,1882,14
116.561,1986,2146,1760,14
119.035,1984,2117,1750,13
119.159,2070,2177,1873,13
119.024,1944,2129,1880,14
120.293,1937,2123,1824,14
121.455,1975,2128,1815,14
122.903,2010,2121,1871,14
125.237,1896,2120,1782,14
125.398,1811,2098,1776,13
126.748,1780,2092,1798,14
128.033,1851,2126,1864,14
129.190,1850,2158,1919,14
129.219,1786,2146,1914,14
130.415,1776,2162,1866,14
132.921,1812,2174,1869,14
132.773,1816,2173,1912,14
134.035,1860,2177,1947,14
140.489,1888,2167,1945,14
140.488,1883,2179,1891,14
140.525,1873,2145,1883,14
140.549,1885,2174,1880,14
140.582,1895,2162,1901,14
140.660,1923,2165,1910,14
141.546,1941,2151,1924,14
142.822,1951,2151,1915,14
143.901,2001,2179,1891,14
144.974,1949,2163,1937,14
146.136,1948,2146,1950,14
147.314,1964,2117,1954,14
147.365,2083,2176,1931,14
150.154,2049,2174,1937,15
150.633,1950,2115,1955,15
152.674,1911,2079,1879,14
152.912,1955,2071,1774,14
153.328,2022,2136,1735,14
154.544,2020,2112,2025,14
156.997,1964,2116,2209,15
158.644,1998,2138,2071,15
158.432,2114,2176,1867,14
158.683,2107,2108,1872,14
159.898,2038,2118,1916,14
161.118,2172,2153,1839,14
162.577,2140,2111,1867,14
164.639,2080,2084,1887,14
164.766,2210,2129,1910,14
166.890,2269,2096,1863,14
167.147,2094,1998,1639,13
167.296,1741,1935,1544,13
169.757,1914,2037,1545,12
169.776,2214,2084,1760,13
170.842,2247,2033,1895,14
172.032,2045,2007,1616,13
173.159,1982,2071,1413,12
174.590,2142,2033,1495,12
175.583,2344,2023,1775,12
176.903,2137,2042,1801,13
176.974,1979,2024,1560,13
177.722,1936,2039,1424,12
182.554,2111,2042,1517,11
182.565,2117,2051,1751,12
182.596,2079,2053,1735,13
182.603,2021,2048,1691,13
183.758,2101,2080,1723,13
185.240,2176,2080,1818,12
187.835,2141,2064,1927,13
187.911,2044,2083,1893,14
188.673,2016,2090,1821,14
189.550,2189,2089,1906,14
189.567,2155,2096,1877,13
193.499,2025,2084,1893,14
193.713,2097,2082,1900,14
194.120,2060,2076,1750,14
194.638,2073,2070,1864,14
