Time,92W,92X,92Y,92Z
1.410,2065,2086,1596,12
2.374,2090,2098,1561,12
3.565,2084,2095,1561,12
4.714,2061,2090,1606,12
5.938,2065,2089,1621,12
7.144,2095,2097,1583,12
7.932,2093,2090,1555,12
8.477,2065,2082,1535,12
9.620,2061,2086,1567,12
11.057,2077,2082,1593,12
14.006,2091,2086,1578,12
14.039,2100,2088,1544,12
14.682,2077,2091,1539,11
16.244,2075,2092,1583,12
17.547,2125,2157,1631,12
17.651,2084,2089,1598,12
19.998,2088,2073,1560,12
20.194,2090,2048,1555,12
21.371,2069,2080,1593,12
22.754,2061,2087,1615,12
24.030,2064,2096,1587,12
25.409,2069,2074,1535,12
26.841,2101,2053,1527,12
28.247,2121,2087,1575,11
28.313,2079,2041,1600,12
29.703,2094,2048,1558,12
31.023,2102,2031,1516,11
32.501,2086,2034,1521,11
33.499,2079,2017,1543,11
34.900,2095,2030,1558,11
36.247,2072,2040,1527,11
37.477,2068,2008,1494,11
37.521,2097,2029,1495,11
38.682,2135,2034,1528,11
40.060,2144,2031,1556,11
41.216,2133,2007,1535,11
42.404,2132,2014,1502,11
44.650,2156,2016,1503,11
45.398,2177,2024,1542,11
47.496,2159,2011,1576,11
47.625,2125,1995,1564,11
48.991,2168,2021,1519,11
48.455,2212,2049,1509,11
49.598,2177,2038,1538,11
50.703,2160,1998,1579,12
52.887,2187,2003,1590,12
54.465,2191,2045,1556,12
55.972,2206,2040,1536,11
56.022,2162,1994,1557,11
57.286,2142,1993,1615,12
57.408,2213,2043,1618,12
58.364,2277,2057,1564,12
59.635,2199,2041,1515,12
61.063,2093,2038,1570,12
62.092,2134,2077,1634,12
63.415,2291,2099,1654,12
64.811,2257,2079,1589,12
68.423,2111,2051,1545,12
68.635,2112,2083,1570,12
68.520,2263,2144,1663,12
68.638,2303,2111,1690,12
71.464,2146,2102,1635,12
71.595,2110,2168,1560,12
74.150,2248,2220,1584,12
74.205,2281,2155,1665,12
74.678,2166,2127,1745,12
75.959,2136,2175,1693,12
77.170,2207,2214,1593,12
77.173,2282,2183,1603,12
79.043,2183,2162,1704,12
81.014,2128,2208,1811,13
81.294,2174,2242,1745,13
82.048,2226,2220,1629,12
83.134,2180,2190,1632,12
84.908,2119,2230,1742,12
85.731,2112,2230,1831,13
86.983,2148,2196,1766,13
87.122,2152,2195,1667,13
89.035,2137,2226,1639,12
89.235,2125,2194,1723,13
90.720,2129,2160,1804,13
91.897,2132,2179,1744,13
93.410,2140,2199,1654,12
94.332,2129,2230,1617,12
96.876,2111,2191,1699,12
96.896,2205,2271,1804,13
96.871,2162,2200,1756,13
97.630,2158,2229,1670,13
98.870,2134,2218,1637,12
99.942,2136,2200,1708,13
101.487,2133,2210,1791,13
102.308,2140,2202,1760,13
103.244,2125,2204,1676,13
106.930,2127,2176,1629,12
106.952,2175,2211,1693,12
116.377,2158,2201,1762,13
116.391,2155,2184,1739,13
116.399,2125,2184,1669,13
116.406,2141,2191,1623,12
116.351,2147,2192,1684,12
116.424,2117,2203,1738,13
116.431,2104,2195,1703,13
116.440,2119,2189,1642,12
116.335,2098,2199,1610,12
118.035,2056,2175,1649,12
119.946,2052,2186,1697,12
120.000,2081,2202,1671,12
121.257,2089,2211,1615,12
122.222,2067,2221,1587,12
123.407,2079,2227,1635,12
124.730,2096,2231,1678,12
126.270,2083,2213,1662,12
127.523,2074,2200,1624,12
127.546,2087,2211,1597,12
128.938,2106,2206,1631,12
130.938,2058,2170,1665,12
131.376,2031,2143,1647,12
132.801,2054,2127,1593,12
134.205,2083,2147,1585,12
135.578,2055,2103,1611,12
136.975,2015,2094,1633,12
137.007,2051,2118,1607,12
138.284,2031,2096,1549,12
139.559,2001,2071,1553,12
142.347,2022,2093,1555,12
142.350,2067,2083,1575,12
143.730,2046,2052,1537,12
144.957,2024,2059,1504,11
146.027,2052,2088,1495,11
147.222,2137,2127,1540,11
147.253,2042,2047,1540,12
148.398,2049,2047,1515,11
149.660,2096,2050,1487,11
150.757,2085,2034,1485,11
151.883,2053,2006,1520,11
153.374,2087,2003,1527,11
154.385,2127,2028,1503,11
155.676,2112,1995,1463,11
156.877,2136,2009,1476,11
156.990,2166,2029,1501,11
157.926,2208,2013,1511,11
159.465,2143,1982,1497,11
160.413,2100,1984,1471,11
161.738,2152,2002,1467,11
162.854,2194,2004,1494,11
167.646,2144,1990,1526,11
167.662,2078,2024,1530,11
167.676,2135,2046,1503,11
167.613,2191,2021,1494,11
169.113,2144,2022,1516,11
169.111,2176,2032,1551,11
170.642,2242,2049,1553,11
170.910,2161,2008,1529,11
172.197,2129,1982,1502,11
173.529,2204,2024,1528,11
174.980,2231,2070,1564,11
175.007,2159,2036,1564,12
176.169,2090,1986,1553,11
177.639,2153,2035,1530,11
178.996,2279,2100,1524,11
180.028,2269,2080,1554,11
181.192,2089,2032,1616,12
182.473,2004,2066,1627,12
184.175,2135,2146,1559,12
184.776,2227,2122,1529,12
184.930,2141,2053,1576,12
185.807,2128,2092,1626,12
188.112,2192,2113,1632,12
189.804,2208,2106,1571,12
189.953,2136,2055,1523,12
191.164,2078,2042,1558,12
192.376,2125,2054,1618,12
193.719,2184,2099,1635,12
195.368,2242,2181,1602,12
196.637,2145,2132,1541,12
196.683,2107,2128,1600,12
197.986,2127,2120,1664,12
199.431,2120,2114,1685,12
201.192,2089,2110,1622,12
202.682,2103,2102,1558,12
203.494,2138,2091,1588,12
