Time,92W,92X,92Y,92Z
2.112,2105,1977,1577,11
3.182,2084,1970,1549,11
6.493,2054,1971,1519,11
6.537,2062,1967,1529,11
6.553,2055,2001,1608,12
6.577,2056,2016,1632,12
6.590,2064,1990,1606,12
7.859,2045,1947,1566,12
8.939,1992,1980,1569,12
10.563,2016,1998,1608,12
12.235,2056,1981,1639,12
12.916,2036,1998,1640,12
14.355,2027,2024,1604,12
14.475,2015,2015,1566,12
15.779,2027,2052,1609,12
17.472,2034,2093,1654,12
18.978,2025,2060,1648,12
21.263,2019,2056,1591,12
21.979,2056,2124,1559,12
23.482,2105,2139,1593,12
24.919,2083,2120,1616,12
26.195,2104,2129,1652,12
26.481,2055,2140,1595,12
27.884,2144,2190,1546,12
29.340,2193,2170,1529,12
30.930,2137,2125,1584,12
32.441,2102,2140,1632,12
33.966,2252,2151,1588,12
35.452,2348,2151,1500,12
36.829,2308,2123,1462,11
38.937,2344,2168,1504,11
38.956,2410,2180,1577,12
38.965,2394,2152,1608,12
38.974,2335,2129,1536,12
38.983,2351,2156,1452,11
41.972,2401,2164,1505,11
41.118,2386,2148,1602,12
41.531,2309,2122,1655,12
43.720,2277,2118,1580,12
43.765,2312,2149,1487,11
43.779,2301,2144,1538,11
44.737,2259,2137,1637,12
45.383,2243,2149,1693,12
46.664,2265,2169,1608,12
48.501,2281,2160,1532,12
50.519,2272,2151,1559,12
51.664,2229,2155,1661,12
51.271,2208,2164,1732,12
51.288,2223,2173,1651,12
53.033,2223,2153,1584,12
53.441,2200,2159,1598,12
54.762,2183,2176,1695,12
56.785,2185,2168,1748,13
58.025,2193,2182,1682,12
58.190,2186,2226,1605,12
59.438,2167,2213,1597,12
63.274,2154,2177,1691,12
64.579,2089,2217,1774,13
64.742,2080,2249,1723,13
64.934,2135,2213,1641,12
65.047,2117,2197,1628,12
65.866,2046,2235,1707,12
67.221,2036,2232,1753,13
68.547,2051,2154,1692,12
76.744,2072,2143,1613,12
76.760,2064,2221,1588,12
76.773,2047,2217,1636,12
76.780,2059,2159,1701,12
76.795,2056,2155,1668,12
76.800,2064,2203,1593,12
76.809,2069,2239,1565,12
79.509,2067,2237,1655,12
79.620,2076,2229,1738,12
81.412,2097,2238,1726,12
82.108,2169,2307,1672,12
82.092,2128,2237,1625,12
83.333,2175,2252,1689,12
84.781,2195,2252,1752,13
88.721,2210,2233,1738,13
88.101,2233,2247,1668,12
94.801,2253,2270,1617,12
94.815,2278,2248,1671,12
94.875,2250,2238,1741,13
94.897,2304,2291,1748,13
94.954,2260,2257,1669,13
95.000,2253,2230,1635,12
96.115,2232,2229,1681,12
97.750,2219,2238,1748,13
99.058,2206,2238,1741,13
100.614,2179,2221,1673,13
102.059,2175,2224,1645,12
103.612,2164,2221,1683,12
103.663,2111,2211,1745,13
105.055,2105,2207,1734,13
106.539,2111,2216,1672,13
107.946,2090,2215,1648,12
109.355,2060,2206,1683,12
114.842,2044,2167,1739,13
114.867,2049,2200,1731,13
114.889,2014,2244,1650,12
114.940,1952,2199,1643,12
114.891,1934,2183,1705,12
117.277,1965,2228,1742,13
117.189,1974,2247,1709,13
118.592,1957,2215,1676,12
120.093,1941,2225,1656,12
120.993,1973,2227,1697,12
122.323,2039,2215,1731,13
123.662,2073,2208,1703,13
125.224,2074,2212,1652,12
125.347,2082,2204,1635,12
