Time,92W,92X,92Y,92Z
1.292,2102,2083,1583,13
2.703,2112,2100,1752,13
4.490,2098,2084,1779,13
4.738,2083,2101,1780,14
6.064,2050,2093,1726,13
7.012,2084,2083,1523,12
8.173,2150,2098,1664,12
8.196,2160,2075,1738,13
9.101,2208,2095,1772,13
10.089,2121,2091,1727,13
11.265,2091,2087,1633,12
11.884,2115,2102,1675,12
11.930,2113,2095,1740,13
20.235,2089,2075,1786,13
20.348,2043,2055,1754,13
20.246,2009,2098,1727,13
20.356,2006,2101,1800,13
20.258,2104,2120,1714,13
20.361,2114,2113,1724,13
20.366,2061,2099,1771,13
21.781,2023,2100,1822,13
22.790,2002,2116,1920,13
24.253,2028,2120,1860,13
25.757,2094,2135,1856,14
25.793,2049,2171,1855,14
27.287,2008,2188,1867,14
28.555,1940,2155,1975,14
30.141,1919,2183,1945,14
31.453,2050,2233,1848,14
32.813,2105,2187,1829,14
34.257,2037,2154,1923,14
35.581,1979,2211,1964,14
37.172,1968,2192,2060,15
37.700,1924,2130,2113,15
37.802,2020,2184,1863,15
39.956,2079,2239,1744,14
40.374,2055,2224,1849,14
44.959,1959,2177,2025,15
44.961,1883,2204,2088,15
44.208,1916,2234,1981,15
47.432,2028,2226,1909,15
47.571,2052,2188,1913,14
47.722,2046,2236,1913,14
49.597,2004,2227,1981,15
49.601,1962,2188,2087,15
49.635,1995,2208,2058,15
57.031,2045,2239,1948,15
58.559,2036,2242,1928,15
58.559,2012,2220,1961,15
58.559,1956,2206,2031,15
58.559,1998,2227,2026,15
58.559,2006,2248,1948,15
58.559,2038,2221,1934,15
58.559,2080,2214,1967,15
61.673,2041,2204,1948,15
61.673,2066,2224,1911,14
63.769,2110,2187,1988,14
66.850,2068,2166,1998,15
68.258,2053,2186,1920,15
68.310,2130,2234,1922,14
68.314,2167,2185,1887,14
68.290,2036,2124,1944,14
72.019,2037,2143,1990,15
72.050,2072,2148,1883,14
72.073,2144,2180,1826,14
76.668,2248,2145,1983,15
76.510,2032,2099,1919,14
77.537,1945,2099,1736,14
77.617,2256,2250,1799,14
77.836,2107,2118,1967,14
78.830,1973,2066,1887,14
80.206,1970,2151,1500,13
81.731,2173,2216,1596,13
83.114,2031,2102,2007,14
84.961,1788,2097,1872,14
86.122,1919,2186,1433,13
87.333,2223,2210,1564,12
88.896,2235,2265,2042,13
88.906,1831,2123,1895,14
90.354,1836,2177,1460,13
91.891,2129,2207,1481,12
93.246,2156,2169,1751,12
94.729,1973,2159,1936,13
96.052,1873,2164,1725,13
97.698,2047,2149,1588,13
99.263,2193,2117,1717,13
100.936,2349,2276,1893,12
100.954,2128,2112,1836,13
104.275,2080,2126,1761,13
104.381,2183,2128,1808,14
107.064,2142,2117,1843,14
107.235,2023,2121,1741,13
108.046,2072,2137,1800,13
109.153,2100,2119,1832,14
110.701,2050,2101,1834,14
112.153,2122,2199,1809,13
112.289,2047,2115,1715,13
113.745,2083,2095,1850,13
115.207,2046,2099,1894,14
116.912,1991,2096,1811,14
118.459,2031,2103,1739,14
119.929,2056,2087,1735,13
122.058,2031,2064,1838,13
122.847,1960,2055,1853,14
124.168,2100,2147,1902,14
124.381,2069,2076,1800,14
125.838,2045,2062,1714,13
127.024,1999,2064,1801,13
128.264,2030,2071,1871,14
129.674,2062,2061,1937,15
131.146,2063,2062,1837,14
132.557,2029,2068,1709,13
133.840,2010,2045,1779,13
135.316,2084,2061,1832,14
135.283,2116,2083,1860,15
136.534,2067,2081,1805,14
138.190,2071,2065,1764,13
139.657,2072,2060,1825,13
141.240,2061,2086,1739,13
142.553,2132,2074,1813,14
145.816,2056,2032,1773,14
155.020,1980,2050,1659,13
