Time,92W,92X,92Y,92Z
0.928,2181,2012,1558,11
1.784,2183,2011,1519,11
2.650,2173,2028,1508,11
3.100,2172,2034,1538,11
3.902,2178,2033,1577,12
4.595,2158,2015,1572,12
5.585,2119,2034,1540,11
6.400,2098,2033,1511,11
6.408,2112,2018,1527,11
7.177,2124,2036,1563,12
8.930,2126,2060,1578,12
9.763,2150,2054,1536,11
9.840,2128,2024,1500,11
10.690,2099,2044,1513,11
11.630,2108,2102,1559,11
12.816,2113,2100,1563,12
13.569,2070,2075,1524,11
13.586,2109,2079,1481,11
14.642,2214,2071,1476,11
15.555,2221,2136,1523,11
16.506,2167,2134,1559,11
17.441,2120,2078,1521,11
18.385,2100,2068,1460,11
19.219,2173,2116,1462,11
20.190,2184,2176,1505,11
21.081,2149,2111,1553,11
21.101,2113,2089,1527,11
22.145,2161,2155,1476,11
23.039,2207,2156,1465,11
23.921,2179,2122,1519,11
24.849,2162,2119,1571,11
26.041,2226,2169,1551,11
26.669,2237,2192,1515,11
27.665,2204,2182,1503,11
28.543,2155,2185,1571,11
28.598,2141,2172,1649,12
29.546,2160,2183,1638,12
30.461,2171,2159,1598,12
31.435,2144,2160,1569,12
32.448,2150,2170,1625,12
33.744,2155,2183,1683,12
35.728,2152,2172,1673,12
35.839,2154,2169,1622,12
36.662,2208,2229,1602,12
36.674,2162,2196,1644,12
37.522,2197,2167,1707,12
38.481,2209,2175,1690,12
39.581,2197,2182,1636,12
40.589,2217,2173,1591,12
41.574,2221,2159,1641,12
42.592,2190,2159,1704,12
43.586,2201,2161,1693,12
44.594,2257,2235,1647,12
44.582,2211,2245,1601,12
45.511,2179,2208,1651,12
45.919,2208,2167,1732,12
46.959,2247,2169,1712,13
47.992,2212,2168,1660,12
49.021,2147,2190,1611,12
50.128,2128,2180,1660,12
51.057,2147,2140,1717,12
51.094,2162,2140,1719,13
52.185,2139,2163,1673,12
52.849,2125,2143,1628,12
53.651,2128,2152,1654,12
54.493,2139,2152,1718,12
55.622,2161,2152,1713,12
56.342,2175,2111,1664,12
57.198,2114,2128,1620,12
58.101,2104,2162,1639,12
58.189,2117,2191,1693,12
59.093,2101,2172,1707,12
59.911,2061,2161,1670,12
60.819,2053,2158,1644,12
61.742,2052,2169,1667,12
62.581,2068,2167,1705,12
63.609,2074,2173,1708,13
64.594,2075,2169,1667,12
65.457,2054,2159,1650,12
65.371,2057,2177,1669,12
66.439,2067,2176,1713,13
67.398,2103,2164,1715,13
68.444,2113,2164,1668,12
69.488,2092,2155,1642,12
70.515,2086,2160,1664,12
71.355,2119,2130,1704,13
72.303,2149,2131,1706,12
73.270,2160,2157,1654,12
73.292,2118,2157,1621,12
74.297,2130,2154,1631,12
75.288,2140,2146,1677,12
76.233,2144,2127,1679,12
77.319,2192,2125,1640,12
78.136,2177,2153,1608,12
79.030,2131,2121,1616,12
79.790,2149,2105,1660,12
80.734,2192,2152,1672,12
80.744,2169,2136,1645,12
81.737,2154,2130,1624,12
82.650,2140,2120,1648,12
83.586,2151,2140,1687,12
84.446,2179,2134,1708,12
85.435,2159,2138,1681,12
86.483,2126,2114,1667,12
87.452,2136,2092,1693,12
88.423,2171,2086,1734,13
88.455,2186,2074,1736,13
89.347,2175,2069,1706,13
90.682,2143,2077,1688,12
91.300,2136,2065,1698,13
92.324,2162,2058,1731,13
93.869,2175,2060,1728,13
94.337,2143,2049,1696,13
95.426,2107,2047,1660,12
95.445,2126,2056,1668,12
96.286,2145,2053,1689,13
97.270,2159,2048,1677,12
98.238,2162,2075,1645,12
99.320,2165,2074,1622,12
100.396,2168,2051,1623,12
101.437,2172,2019,1641,12
102.326,2167,2026,1647,12
103.624,2171,2029,1608,12
103.632,2151,2036,1570,12
104.313,2136,2026,1587,12
105.469,2186,2030,1604,12
106.332,2188,2002,1609,12
107.368,2137,1998,1572,12
108.281,2118,2013,1534,12
109.308,2154,2004,1548,12
110.463,2176,1991,1559,12
111.464,2179,2035,1571,12
111.522,2104,2030,1540,12
112.684,2103,2032,1512,11
114.546,2105,2019,1518,11
114.553,2086,2044,1535,11
115.249,2086,2035,1543,11
116.267,2078,2024,1516,11
117.310,2046,2016,1491,11
118.338,2055,2031,1497,11
119.325,2095,2048,1511,11
119.356,2081,2028,1513,11
120.391,2049,2039,1504,11
121.358,2025,2039,1471,11
122.257,2066,2023,1470,11
123.240,2101,2033,1479,11
124.249,2121,2047,1498,11
125.219,2176,2048,1472,11
126.119,2210,2034,1441,11
126.132,2184,2050,1436,11
127.094,2146,2046,1450,11
128.021,2200,2047,1469,11
129.010,2245,2061,1470,11
129.937,2199,2079,1444,11
130.867,2173,2074,1414,11
132.528,2197,2056,1428,11
133.529,2216,2063,1475,11
133.701,2204,2097,1497,11
133.701,2196,2099,1462,11
134.775,2198,2067,1428,11
135.752,2239,2075,1448,11
136.679,2276,2082,1493,11
137.685,2284,2048,1523,11
138.559,2257,2043,1476,11
139.375,2301,2065,1432,11
140.410,2368,2087,1433,11
141.383,2311,2063,1497,11
141.405,2275,2073,1551,11
142.369,2306,2081,1518,11
143.373,2323,2060,1455,11
144.430,2273,2043,1441,11
145.172,2272,2075,1515,11
146.113,2310,2075,1574,11
147.240,2298,2080,1543,11
148.083,2242,2068,1484,11
149.018,2239,2112,1490,11
149.106,2257,2060,1548,11
150.019,2263,2031,1603,12
150.765,2238,2048,1582,12
151.880,2243,2095,1515,11
152.471,2280,2100,1506,11
153.573,2305,2067,1569,11
154.399,2268,2064,1636,12
