Time,92W,92X,92Y,92Z
0.636,2101,2148,1762,13
1.160,2107,2149,1753,13
1.676,2108,2153,1761,13
2.293,2109,2151,1759,13
3.000,2111,2148,1752,13
3.590,2079,2131,1749,13
4.091,2064,2123,1786,13
4.879,2075,2149,1828,13
4.895,2046,2125,1812,13
5.453,2019,2101,1835,13
6.039,2004,2115,1814,13
6.616,1962,2120,1840,13
7.223,1949,2118,1889,14
7.904,1932,2114,1895,14
8.559,1936,2091,1887,14
9.129,1917,2085,1884,14
9.669,2020,2197,1936,14
9.683,1920,2131,1892,14
10.371,1869,2113,1983,14
11.158,1888,2095,2069,15
11.823,1939,2102,1989,15
12.590,1949,2103,1873,14
13.261,1915,2068,1932,14
13.985,1931,2060,1906,14
14.640,1925,2049,1904,15
15.329,2048,2128,2005,14
15.206,2006,1996,1793,14
16.016,2025,2049,1741,14
16.749,2104,2038,1807,14
17.415,2048,1951,1798,14
18.232,2057,1947,1787,14
19.081,2132,2015,1675,13
19.734,2183,2016,1627,13
20.510,2210,1936,1647,13
21.106,2227,1963,1746,13
21.243,2304,2023,1635,13
21.969,2308,2019,1603,13
22.706,2267,1979,1572,12
23.429,2258,2004,1564,12
24.142,2268,2073,1619,13
24.908,2251,2077,1696,13
25.606,2260,2043,1711,12
26.348,2223,2016,1620,12
27.144,2344,2133,1556,12
27.154,2248,2073,1555,12
27.985,2176,2050,1686,13
28.681,2132,2038,1722,12
29.424,2149,2039,1677,12
30.156,2195,2051,1659,12
30.936,2163,2048,1733,13
31.602,2144,2039,1841,13
32.870,2108,2028,1840,13
32.907,2102,2048,1810,13
32.918,2109,2055,1776,13
33.531,2116,2043,1833,13
34.234,2112,2031,1843,13
34.931,2148,2046,1809,13
35.769,2172,2041,1739,13
36.752,2214,2023,1798,13
37.280,2259,2017,1798,14
38.023,2258,2023,1755,13
38.043,2314,2040,1768,13
38.727,2339,2032,1850,13
39.487,2318,2019,1882,13
40.312,2282,2026,1829,14
40.919,2272,2019,1761,14
41.598,2288,2011,1780,13
42.383,2272,2002,1815,13
43.103,2200,1988,1808,13
43.854,2228,1983,1776,14
43.887,2281,1984,1828,14
44.671,2256,1978,1861,13
45.530,2133,1965,1837,13
46.306,2169,1959,1735,13
47.054,2254,1943,1692,13
47.770,2141,1941,1680,13
48.518,2120,1939,1715,13
49.353,2057,1902,1777,13
50.196,2020,1908,1759,13
50.317,2057,1944,1691,13
50.910,1999,1941,1711,13
51.653,1884,1943,1760,13
52.366,1890,1956,1769,12
53.100,1928,1968,1781,13
53.906,1936,1976,1769,13
54.647,1899,1986,1759,13
55.377,1953,1980,1764,13
56.160,2030,1969,1793,13
56.922,2080,1981,1817,13
57.610,2033,1994,1775,14
57.640,2013,1992,1734,13
59.094,2026,1996,1690,13
59.100,2078,2004,1725,12
59.852,2106,2003,1765,13
60.602,2063,2004,1791,13
61.369,2061,1986,1775,14
62.052,2061,1988,1724,13
62.107,2091,2015,1707,12
62.801,2105,2001,1706,13
63.606,2037,1991,1671,13
64.268,2016,1996,1696,13
65.648,2040,1997,1706,13
65.708,2121,1984,1720,12
66.654,2061,1980,1660,12
67.060,2081,2000,1630,13
67.807,2052,2009,1647,13
67.846,2031,2019,1631,12
68.622,2025,2008,1572,12
69.296,2072,2013,1555,12
70.040,2060,1999,1558,12
70.743,2020,2002,1598,12
71.545,2056,1999,1601,12
72.130,2098,1991,1632,12
72.842,2151,1991,1698,12
73.552,2123,2015,1791,13
73.572,2073,2036,1808,13
74.308,2055,2037,1809,13
74.972,2120,2039,1743,13
75.647,2137,2016,1688,13
76.460,2199,2017,1726,13
77.186,2177,2015,1821,13
77.850,2154,2034,1841,13
78.625,2136,2048,1785,13
79.370,2128,2075,1762,13
79.399,2106,2064,1855,13
80.122,2096,2075,1901,14
80.732,2091,2106,1870,14
81.446,2090,2119,1919,14
82.257,2108,2123,1983,14
83.098,2116,2135,1979,14
83.625,2139,2139,1984,14
85.126,2155,2129,1973,14
85.071,2191,2154,1990,14
85.261,2159,2158,1934,14
85.788,2158,2166,1884,14
86.409,2119,2171,1875,14
87.427,2108,2186,1894,14
88.696,2080,2190,1938,14
88.772,2076,2188,1896,14
89.458,2069,2176,1832,14
90.026,2088,2185,1768,14
90.749,2131,2275,1828,13
90.771,2054,2212,1826,14
92.739,2045,2178,1907,14
92.765,2059,2185,1831,14
93.991,2099,2198,1736,13
94.008,2090,2178,1720,13
94.930,2077,2162,1710,13
95.044,2053,2164,1705,13
95.803,2049,2159,1736,13
96.599,2197,2304,1895,13
96.615,2067,2159,1811,13
97.443,2070,2160,1759,13
98.179,2082,2176,1726,13
99.998,2091,2177,1727,13
99.706,2063,2158,1789,13
100.458,2070,2162,1832,13
101.189,2078,2163,1801,13
101.952,2070,2150,1802,13
102.690,2080,2183,1825,13
102.744,2052,2169,1742,13
103.303,2042,2183,1774,13
104.138,2040,2181,1820,13
104.952,2032,2168,1840,13
105.792,2038,2172,1797,13
106.494,2039,2171,1776,13
107.284,2034,2167,1766,13
108.228,2027,2161,1785,13
109.043,2069,2220,1834,13
109.071,2034,2175,1785,13
109.582,2060,2172,1767,13
110.246,2061,2163,1781,13
110.989,2059,2159,1759,13
111.643,2056,2155,1778,13
112.436,2039,2159,1755,13
113.006,2046,2153,1727,13
113.730,2056,2141,1741,13
114.481,2068,2147,1778,13
114.481,2065,2148,1776,13
115.289,2059,2158,1765,13
