Time,92W,92X,92Y,92Z
1.330,2287,2104,1715,13
1.909,2291,2093,1691,13
2.714,2271,2095,1676,13
4.416,2127,2094,1585,12
7.613,2152,2088,1702,12
7.662,2216,2077,1749,13
8.467,2153,2080,1742,13
8.467,2152,2117,1676,13
10.389,2135,2107,1668,13
11.366,2160,2102,1818,13
13.091,2113,2092,1932,13
14.391,2071,2109,1980,14
14.414,2106,2165,1901,14
16.833,2204,2160,1746,13
18.182,2061,2059,1839,13
18.302,2103,2068,1881,14
18.351,2014,2159,1939,14
20.566,2049,2173,1975,14
21.263,1975,2138,2024,14
22.748,1956,2187,1994,14
24.955,2011,2170,2012,15
25.325,1994,2142,1888,15
26.961,2021,2144,1800,14
28.403,2030,2157,1859,14
29.864,1956,2130,2079,15
29.903,1898,2176,2139,15
30.691,2092,2267,1965,15
35.517,2111,2246,1960,15
35.637,1997,2206,1953,15
35.687,2004,2252,1966,15
35.589,1919,2253,1935,15
36.881,1987,2239,1903,15
38.028,2072,2228,1907,14
39.286,2068,2235,1900,14
39.361,2059,2232,1859,14
41.402,2050,2206,1952,14
41.836,2049,2195,1914,14
43.975,2105,2242,1808,14
44.583,2089,2215,1884,14
45.683,2067,2188,1989,14
50.333,2093,2196,1942,14
50.418,2108,2202,1834,14
50.855,2181,2264,1977,14
50.011,2154,2193,1983,15
51.224,2087,2178,2000,15
51.887,2128,2182,1984,15
54.407,2152,2248,1894,14
58.019,2173,2237,1979,15
60.608,2167,2174,2109,15
60.337,2045,2114,2117,15
60.557,2036,2180,1824,15
60.724,2432,2446,1881,14
62.402,2206,2157,2039,15
62.300,2017,2068,2072,15
62.418,2048,2167,1805,14
62.425,2220,2224,1786,14
63.693,2184,2103,2151,15
64.560,2016,2043,2111,15
73.101,2129,2141,1639,14
73.114,2214,2150,1600,13
73.252,2159,2138,2040,14
73.258,1989,2071,1899,14
73.264,2095,2128,1624,14
73.265,2190,2128,1717,13
73.267,2058,2067,1815,13
73.556,1940,2100,1540,13
74.715,2054,2115,1722,13
76.062,2061,2082,1890,14
77.024,1909,2031,1665,13
78.462,2046,2139,1416,12
78.957,2149,2088,1517,12
79.346,2123,2055,1821,13
80.114,2128,2051,1861,14
80.951,2058,2035,1648,13
86.647,2133,2067,1446,12
87.282,2146,2049,1675,12
87.356,2076,2031,1903,13
88.895,2028,2044,1812,14
88.980,2157,2096,1679,13
88.996,2176,2067,1736,13
93.597,2152,2045,1898,13
100.183,2090,2061,1808,13
100.251,2038,2078,1666,14
100.286,2076,2064,1730,13
100.345,2117,2038,1767,13
100.376,2113,2033,1828,13
100.394,2090,2042,1795,13
100.412,2084,2053,1814,14
100.428,2069,2041,1796,14
107.324,2054,2043,1681,13
107.342,2049,2048,1807,13
107.369,2079,2047,1898,14
107.394,2053,2035,1860,14
107.412,2061,2037,1773,14
108.282,2056,2039,1704,13
108.826,1978,2015,1867,13
109.118,1954,2016,1856,14
110.169,1947,2016,1850,14
111.692,1935,2028,1819,14
113.120,1982,2017,1837,14
114.394,2001,1989,1969,14
115.664,1930,2021,1862,14
116.888,1906,2035,1780,14
118.279,1956,1990,1721,14
119.755,2070,1940,1682,13
119.779,2064,1988,1751,13
121.134,2039,2026,1818,13
122.538,2041,2002,1946,15
123.951,2122,1980,1757,14
125.162,2259,1992,1610,13
126.529,2155,2027,1792,13
127.963,2127,2038,1905,13
129.465,1984,1972,1872,14
131.418,1939,1972,1653,14
133.129,2135,2001,1597,13
133.147,2191,2015,1775,13
133.631,2141,2018,1838,13
135.965,2188,2018,1927,14
137.143,2015,1994,1826,14
137.460,2087,2011,1684,13
139.879,2129,2015,1780,13
143.296,2176,2040,1820,13
144.483,2301,2046,1914,14
144.502,2214,2031,1874,14
146.196,2042,1967,1874,14
146.089,2118,2027,1764,13
146.247,2314,2058,1683,13
147.654,2360,2034,1815,14
148.668,2237,2025,1781,14
150.907,2081,2020,1789,14
150.936,2271,2007,1804,13
155.927,2445,2071,1793,13
155.927,2286,2067,1919,14
155.927,2217,2073,1828,14
155.929,2211,2065,1863,14
155.898,2250,2073,1865,13
156.956,2242,2110,1761,13
157.557,2128,2077,1935,14
158.696,2132,2083,1865,14
161.700,2171,2081,1834,14
162.995,2215,2173,1899,13
162.964,2152,2108,1876,14
162.964,2092,2104,1964,14
163.305,2053,2104,1748,14
164.470,2100,2095,1715,14
165.532,2127,2088,1803,13
166.220,2138,2089,1868,14
168.690,2094,2088,1876,14
168.694,2057,2072,1746,14
170.301,2200,2222,1860,13
170.340,2077,2088,1773,13
170.940,2106,2089,1843,13
171.846,2088,2086,1926,14
176.479,2096,2095,1812,14
176.692,2077,2097,1815,14
176.738,2079,2080,1773,13
177.272,2091,2086,1823,13
183.690,2077,2082,1884,14
183.746,2275,2247,1927,14
183.746,2114,2091,1833,14
183.746,2087,2096,1805,13
183.762,2088,2091,1850,14
183.786,2092,2089,1911,14
190.296,2091,2096,1782,14
190.318,2102,2094,1747,14
190.336,2103,2092,1743,13
190.357,2081,2074,1879,13
190.368,2208,2244,2067,14
190.381,2064,2105,1802,14
192.173,2076,2112,1763,14
193.292,2023,2102,1756,13
193.774,2064,2105,1827,13
195.702,2115,2115,1923,14
197.134,2099,2108,1838,14
198.098,2097,2095,1815,14
199.697,2074,2091,1738,13
202.696,2258,2265,1926,13
202.772,2138,2105,1898,14
202.856,2159,2095,1824,14
203.877,2132,2093,1805,14
205.373,2120,2104,1776,13
206.856,2103,2104,1851,14
