Time,92W,92X,92Y,92Z
0.973,2143,1990,1507,11
1.954,2217,2060,1535,11
2.002,2175,2016,1548,12
2.929,2160,2000,1571,12
3.757,2123,1970,1539,11
4.645,2144,1984,1519,11
5.732,2183,1997,1516,11
6.528,2184,1983,1536,11
7.212,2128,1976,1548,11
8.232,2111,1971,1533,11
9.209,2163,2001,1520,11
9.231,2188,2029,1505,11
10.214,2125,1999,1525,11
11.533,2058,1992,1551,11
11.933,2101,2024,1552,11
12.792,2183,2063,1519,11
13.517,2148,2024,1493,11
14.732,2041,1979,1508,11
15.652,2079,2016,1545,11
15.666,2203,2077,1535,11
16.534,2232,2080,1491,11
17.589,2125,2049,1473,11
18.586,2091,2071,1495,11
19.769,2196,2081,1524,11
20.394,2207,2089,1529,11
21.486,2085,2078,1497,11
22.316,2098,2106,1451,11
23.338,2246,2104,1452,11
23.325,2210,2047,1487,11
24.262,2082,2057,1529,11
24.945,2167,2105,1489,11
25.832,2296,2120,1433,11
26.864,2241,2048,1435,11
27.909,2135,2073,1505,11
28.921,2185,2107,1569,11
29.946,2263,2117,1520,11
31.990,2223,2045,1463,11
31.046,2147,2080,1458,11
32.542,2163,2090,1528,11
32.991,2197,2122,1587,11
33.959,2187,2113,1569,11
35.007,2140,2124,1512,11
35.939,2154,2120,1502,11
36.978,2189,2143,1559,11
38.094,2168,2142,1633,12
39.113,2120,2139,1617,12
39.152,2144,2143,1564,12
40.038,2174,2150,1544,11
40.994,2194,2148,1605,12
42.049,2172,2144,1677,12
43.032,2182,2133,1660,12
44.102,2192,2148,1600,12
45.164,2231,2144,1574,12
46.070,2247,2152,1617,12
46.973,2220,2140,1688,12
47.073,2213,2147,1673,12
48.043,2231,2156,1610,12
49.127,2235,2158,1576,12
50.218,2219,2169,1629,12
51.727,2224,2159,1691,12
52.159,2206,2163,1675,12
53.264,2191,2160,1625,12
54.358,2216,2131,1591,12
55.293,2295,2211,1660,12
55.232,2213,2168,1696,12
56.249,2189,2176,1690,12
57.239,2169,2151,1641,12
58.289,2161,2130,1615,12
59.043,2162,2142,1658,12
60.205,2152,2175,1705,12
61.200,2125,2166,1694,12
62.145,2120,2151,1654,12
63.112,2128,2166,1643,12
63.114,2112,2154,1677,12
64.002,2116,2145,1715,12
65.116,2121,2124,1701,12
66.081,2109,2132,1661,12
66.873,2110,2145,1646,12
67.595,2121,2166,1676,12
68.775,2128,2160,1715,13
69.839,2082,2169,1714,12
70.799,2116,2192,1677,12
70.831,2099,2152,1670,12
71.866,2053,2131,1706,12
72.904,2045,2136,1744,13
73.871,2045,2140,1724,13
75.067,2038,2128,1683,13
75.863,2049,2131,1670,12
76.577,2054,2141,1695,13
77.425,2046,2129,1715,13
77.439,2064,2131,1695,13
78.473,2085,2136,1658,12
79.300,2082,2127,1642,12
81.398,2097,2129,1668,12
81.412,2109,2133,1687,12
82.386,2109,2118,1669,12
83.349,2115,2132,1619,12
84.451,2122,2144,1604,12
85.382,2118,2131,1625,12
85.462,2116,2126,1651,12
86.523,2123,2117,1635,12
87.547,2154,2120,1596,12
88.552,2143,2128,1573,12
89.397,2123,2141,1599,12
90.245,2133,2137,1642,12
91.288,2168,2132,1636,12
93.574,2178,2136,1605,12
93.548,2160,2139,1595,12
94.438,2146,2139,1640,12
94.548,2155,2134,1679,12
95.670,2160,2136,1673,12
96.684,2169,2108,1656,12
98.835,2159,2084,1653,12
98.848,2156,2071,1692,12
99.836,2142,2077,1714,12
100.926,2143,2062,1690,12
101.880,2194,2045,1677,12
101.894,2209,2070,1671,12
102.972,2183,2045,1701,12
103.927,2150,2049,1716,13
105.012,2127,2079,1686,13
106.053,2147,2074,1664,12
107.090,2156,2032,1655,12
108.105,2148,2011,1677,12
109.135,2122,2032,1674,12
110.119,2121,2042,1632,12
110.058,2133,2030,1601,12
110.950,2130,2021,1583,12
112.037,2125,2022,1607,12
113.070,2141,2018,1608,12
114.066,2164,2040,1575,12
115.102,2157,2043,1542,12
116.075,2145,2017,1527,12
117.054,2141,2013,1549,12
118.361,2171,2014,1569,12
118.352,2108,2011,1527,12
119.154,2075,2022,1496,11
120.103,2107,2033,1482,11
121.326,2131,2041,1512,11
122.254,2086,2016,1538,11
123.264,2012,2023,1516,11
124.363,2067,2040,1484,11
125.263,2136,2068,1459,11
126.405,2181,2113,1496,11
126.454,2114,2071,1516,11
127.439,2136,2050,1512,11
128.449,2188,2028,1488,11
129.426,2154,2015,1456,11
130.527,2121,2036,1458,11
131.731,2157,2047,1489,11
132.615,2185,2033,1495,11
133.606,2128,2041,1475,11
134.520,2153,2088,1445,11
134.620,2176,2070,1445,11
135.694,2196,2059,1475,11
138.239,2225,2080,1502,11
138.909,2238,2097,1475,11
138.921,2184,2078,1454,11
139.586,2139,2071,1447,11
140.715,2261,2107,1491,11
141.814,2356,2130,1510,11
141.857,2279,2087,1498,11
142.836,2175,2061,1463,11
143.935,2230,2085,1455,11
144.823,2283,2096,1495,11
145.955,2235,2063,1535,11
146.933,2188,2070,1508,11
147.779,2203,2096,1463,11
148.701,2264,2112,1451,11
149.670,2243,2100,1499,11
149.590,2238,2100,1563,11
150.620,2291,2115,1551,11
151.432,2337,2126,1497,11
152.413,2315,2095,1466,11
153.115,2280,2082,1531,11
153.853,2309,2098,1599,11
154.429,2336,2103,1582,12
155.336,2324,2074,1519,11
156.378,2321,2072,1486,11
156.403,2329,2084,1545,11
157.387,2319,2099,1613,12
158.339,2323,2085,1610,12
159.370,2329,2072,1542,12
