Time,92W,92X,92Y,92Z
0.558,2069,2083,1803,13
0.932,2104,2081,1803,13
0.964,2104,2093,1801,13
1.761,2105,2094,1798,14
2.103,2112,2080,1760,14
2.659,2130,2068,1737,13
3.228,2129,2057,1748,13
3.851,2107,2063,1741,13
4.425,2111,2075,1732,13
5.094,2122,2056,1730,13
5.686,2165,2078,1732,13
5.701,2136,2068,1684,13
6.172,2125,2079,1716,13
6.735,2131,2078,1748,13
7.219,2142,2080,1708,13
7.843,2136,2079,1655,13
8.458,2140,2076,1645,12
8.872,2152,2087,1709,12
9.464,2158,2065,1750,13
10.055,2249,2131,1832,13
10.070,2169,2069,1692,13
10.574,2177,2078,1664,13
11.252,2166,2080,1736,13
11.827,2172,2078,1780,13
12.342,2145,2106,1763,13
12.926,2157,2114,1814,13
13.515,2122,2110,1795,13
14.045,2120,2123,1768,13
15.241,2252,2247,1862,13
15.261,2155,2129,1874,14
15.269,2161,2133,1925,14
15.695,2123,2140,1921,14
16.284,2106,2134,1908,14
16.980,2126,2117,1872,14
17.550,2100,2117,1857,14
18.565,2049,2116,1894,14
18.909,2022,2107,1952,14
19.541,2040,2149,2015,14
19.551,2007,2150,1973,14
20.083,2024,2168,1971,15
20.632,1999,2175,1980,15
21.124,1969,2156,2020,15
21.808,1930,2120,2032,15
22.451,1944,2124,1903,14
23.003,1952,2119,1884,14
23.628,1926,2084,1898,14
24.758,1853,2104,1958,14
24.767,1890,2166,1986,14
24.778,1954,2166,2036,15
25.863,1930,2073,2070,15
25.875,1918,2027,1877,15
27.808,1905,2036,1756,14
27.813,1921,2055,1801,14
27.818,1899,2018,1943,14
28.315,1873,1939,1988,14
28.381,1921,1955,1747,14
28.989,1997,2009,1601,13
29.637,1975,1997,1792,13
30.244,1914,1923,1949,14
30.873,1857,1907,1831,14
31.442,1983,1933,1569,13
32.069,2056,1908,1536,13
32.683,2063,1870,1645,12
33.350,1992,1868,1740,13
33.364,2032,1950,1729,13
34.007,2070,1948,1671,13
34.648,2112,1923,1641,13
35.426,2116,1925,1639,12
36.050,2128,1979,1623,12
36.687,2194,1999,1648,13
37.249,2151,1981,1610,13
37.935,2101,1925,1668,13
38.600,2145,1880,1533,12
38.618,2247,1896,1464,12
39.252,2248,1908,1585,12
39.846,2113,1907,1681,13
40.489,2047,1945,1760,13
41.154,2058,1972,1758,12
41.810,2100,1976,1790,13
42.536,2084,1967,1861,13
43.350,1981,1963,1788,13
43.832,1938,1965,1767,13
43.835,1976,1967,1755,13
44.516,1988,1943,1733,13
45.169,2016,1932,1756,13
45.797,2008,1940,1671,13
46.410,2003,1943,1647,13
47.083,2024,1918,1614,12
47.766,2044,1897,1676,12
48.403,2087,1915,1683,13
49.055,2155,1920,1643,13
49.071,2189,1892,1666,13
49.735,2159,1874,1613,12
50.326,2139,1895,1631,12
50.908,2236,1903,1739,13
51.560,2253,1911,1723,13
52.269,2237,1951,1667,13
52.855,2229,1955,1736,12
53.522,2182,1979,1770,13
54.135,2225,2015,1849,13
54.151,2210,2007,1808,13
54.803,2232,2044,1763,13
55.771,2223,2048,1711,13
56.142,2163,2018,1796,13
56.772,2122,2017,1841,13
57.426,2160,2061,1846,14
58.044,2202,2045,1879,14
58.659,2259,2039,1820,13
59.227,2416,2143,1871,13
59.245,2191,2087,1821,14
60.992,2125,2116,1937,14
60.569,2132,2136,1997,14
61.678,2154,2167,1983,14
61.902,2159,2182,1951,14
62.536,2139,2168,1953,14
63.151,2117,2169,1948,15
63.704,2106,2179,1931,14
64.216,2162,2253,2004,14
64.235,2108,2139,1945,14
64.677,2073,2149,1897,14
65.100,2094,2174,1892,14
65.904,2070,2159,1941,14
66.509,2051,2149,1960,14
67.108,1994,2143,1931,14
67.793,1974,2132,1850,14
68.386,1984,2133,1797,14
68.971,2039,2192,1860,14
68.989,1984,2124,1888,14
69.907,1984,2123,1881,14
70.257,2001,2130,1841,14
70.878,2027,2129,1866,14
71.523,2037,2099,1928,14
72.197,2011,2081,1849,14
72.685,2021,2069,1831,14
73.379,2002,2060,1879,14
74.134,1934,2070,1865,14
74.151,1967,2064,1756,14
74.591,1973,2044,1751,13
75.094,1892,2039,1752,13
75.817,1903,2049,1728,13
76.426,1951,2047,1785,14
77.081,1921,2045,1770,13
77.579,1931,2025,1648,13
78.328,1889,1983,1565,12
78.566,1926,1999,1528,12
78.837,1906,2019,1585,13
79.498,1931,2005,1657,13
80.149,2022,1976,1624,12
80.760,2047,1964,1552,12
81.411,2031,1962,1508,12
81.993,2023,1962,1546,12
82.640,2002,1960,1579,12
83.189,2028,1975,1596,12
83.196,2093,1997,1666,12
83.829,2084,2001,1689,12
84.498,2053,2015,1713,13
85.169,2046,2044,1712,13
85.796,2049,2046,1762,13
86.439,2087,2036,1800,13
87.133,2101,2056,1734,13
87.970,2078,2056,1737,13
88.472,2052,2049,1755,13
88.490,2047,2074,1765,13
89.214,2070,2088,1794,13
89.915,2123,2080,1879,13
90.544,2109,2080,1885,14
91.214,2152,2088,1812,14
91.881,2130,2097,1817,14
92.336,2071,2095,1881,14
92.954,2019,2105,1925,14
93.470,2011,2096,1976,14
93.544,2039,2121,1877,14
94.114,2080,2129,1811,14
94.639,2068,2122,1843,14
95.227,2019,2110,1944,14
96.274,2008,2126,2013,14
96.728,1983,2117,2021,15
97.156,2029,2097,1935,14
97.914,2072,2102,1738,14
98.524,2051,2114,1798,14
98.585,1968,2115,1964,14
99.184,1851,2095,2054,15
99.788,1863,2123,1924,14
