Time,92W,92X,92Y,92Z
0.099,1978,2199,1722,13
0.105,1966,2213,1677,12
0.215,1991,2217,1669,12
0.241,2004,2209,1693,11
0.336,2024,2200,1722,12
0.423,2010,2181,1747,13
0.481,2051,2194,1728,12
0.561,2055,2189,1687,12
0.634,2063,2191,1696,11
0.692,2079,2190,1713,12
0.695,2017,2174,1735,12
0.795,1956,2151,1733,12
0.885,2048,2189,1750,12
0.971,2278,2194,1877,12
1.056,2266,2127,1940,13
1.138,2237,2100,1728,13
1.229,2148,2191,1549,12
1.321,2189,2199,1656,12
1.431,2143,2124,1863,12
1.479,2134,2048,1781,12
1.495,2057,2158,1606,12
1.539,2193,2167,1573,12
1.671,2145,2067,1700,12
1.755,2137,2027,1753,12
1.862,1985,2100,1601,11
1.946,2094,2096,1552,12
2.037,2083,2040,1640,12
2.119,2050,2031,1688,12
2.118,1964,2063,1571,11
2.218,1957,2051,1544,11
2.326,1927,2026,1647,12
2.401,1875,2059,1677,12
2.471,1856,2083,1629,12
2.521,1790,2062,1657,11
2.595,1648,2072,1642,11
2.631,1552,2127,1588,11
2.687,1677,2167,1551,11
2.687,1692,2123,1607,11
2.741,1720,2116,1619,11
2.792,1707,2115,1624,11
2.830,1724,2120,1570,11
2.879,1735,2111,1550,11
2.963,1822,2098,1603,11
3.044,1891,2100,1686,11
3.130,1956,2105,1772,12
3.132,1965,2098,1791,12
3.165,1920,2106,1781,12
3.236,1881,2118,1773,12
3.306,1900,2121,1775,12
3.392,1933,2110,1776,12
3.480,1923,2078,1804,12
3.533,1882,2109,1847,13
3.589,1937,2136,1856,13
3.642,1934,2106,1870,13
3.642,1948,2078,1897,13
3.730,1966,2079,1920,13
3.797,1917,2057,1847,13
3.854,1943,2001,1739,13
3.918,1937,1955,1640,12
3.964,1995,2023,1602,12
4.037,2115,2041,1691,12
4.106,2039,1969,1694,12
4.189,1940,2039,1655,12
4.196,2090,2114,1596,12
4.235,2151,2087,1560,11
4.289,2108,2048,1534,11
4.376,1981,2168,1462,11
4.493,2173,2236,1472,11
4.616,2136,2202,1480,11
4.714,2086,2163,1512,11
4.793,1999,2192,1487,11
4.905,2040,2208,1519,11
4.909,2024,2176,1503,11
5.017,2019,2134,1506,11
5.099,2014,2108,1555,11
5.164,2066,2107,1614,11
5.269,2121,2111,1718,12
5.334,1999,2083,1753,12
5.435,1955,2089,1668,12
5.554,1972,2111,1639,11
5.633,1922,2107,1687,12
5.643,1884,2092,1669,12
5.698,1864,2082,1621,12
5.771,1864,2079,1624,12
5.857,1876,2071,1672,11
5.938,1879,2081,1699,12
6.052,1878,2092,1704,12
6.123,1908,2104,1680,12
6.217,1966,2122,1723,12
6.313,1949,2104,1777,12
6.315,1918,2101,1733,12
6.357,1903,2092,1601,12
6.414,1935,2074,1548,12
6.509,1920,2064,1583,12
6.622,1912,2085,1626,11
6.723,1934,2088,1686,11
6.804,2010,2077,1771,12
6.911,1986,2061,1727,12
7.022,1856,2091,1693,12
7.024,1936,2110,1692,12
7.135,2032,2078,1646,12
7.204,2132,2053,1682,12
7.306,2244,2058,1691,12
7.421,2151,2060,1712,12
7.516,2115,2019,1722,12
7.581,2194,2011,1627,12
7.663,2277,2030,1524,12
7.793,2368,2047,1573,12
7.805,2279,2033,1658,12
7.869,2192,2043,1658,11
7.985,2205,2070,1634,11
8.103,2132,2069,1640,12
8.253,2100,2056,1647,12
8.315,2094,2070,1628,12
8.419,2142,2078,1629,11
8.533,2053,2066,1685,11
8.694,2024,2069,1687,12
8.698,2050,2080,1627,12
8.739,2061,2082,1616,12
8.848,2031,2074,1623,11
8.964,2039,2081,1633,11
9.076,2033,2098,1624,12
9.128,2007,2105,1570,12
9.232,1981,2112,1578,12
9.326,1964,2104,1549,11
9.408,1972,2114,1460,11
9.414,2014,2119,1393,11
9.512,2007,2110,1433,11
9.604,2013,2083,1507,11
9.695,2086,2093,1537,10
9.795,2107,2117,1502,10
9.915,2060,2113,1474,11
10.019,2018,2087,1493,11
10.048,2024,2102,1499,11
10.071,2030,2102,1581,10
10.131,2047,2091,1646,11
10.218,2086,2112,1644,11
10.327,2103,2119,1555,11
10.370,2017,2106,1495,11
10.456,1943,2076,1560,11
10.529,1984,2097,1720,11
10.599,2048,2138,1860,12
10.646,2097,2141,2023,13
10.647,2107,2161,1938,13
10.735,1978,2151,1846,12
10.817,1961,2150,1830,12
10.877,2049,2162,1887,13
10.956,2093,2172,1895,14
11.034,2082,2167,1871,13
11.106,2049,2171,1890,13
11.201,2001,2178,1902,13
11.239,2050,2183,1884,13
11.245,2059,2174,1832,13
11.322,2028,2184,1728,13
11.388,2048,2190,1687,12
11.480,2095,2177,1745,12
11.556,2094,2169,1761,12
11.625,2069,2195,1726,13
11.696,2045,2215,1611,12
11.776,2083,2216,1592,11
11.782,2166,2159,1636,11
11.786,2188,2186,1683,12
11.817,2198,2214,1655,12
11.888,2159,2208,1624,12
11.971,2115,2201,1564,11
12.074,2213,2207,1557,11
12.183,2223,2198,1580,11
12.270,2166,2186,1610,12
12.338,2114,2211,1556,12
12.447,2109,2210,1504,11
12.456,2120,2183,1531,11
12.569,2092,2177,1565,11
12.613,2103,2195,1585,12
12.690,2122,2191,1634,12
12.798,2081,2179,1702,11
12.883,2019,2170,1717,11
12.982,1964,2184,1697,11
13.063,1988,2203,1708,12
13.179,1985,2214,1738,12
13.187,1960,2212,1730,12
13.289,1853,2199,1713,12
