Time,92W,92X,92Y,92Z
1.567,2130,2026,1528,11
4.602,2128,2005,1534,11
4.644,2131,2000,1566,11
16.178,2144,2006,1571,11
16.202,2170,2035,1563,11
16.223,2122,1990,1531,11
16.243,2118,1989,1536,11
16.262,2132,1997,1556,11
16.286,2135,2007,1570,12
16.315,2122,2000,1550,11
23.996,2098,2001,1519,11
24.025,2057,1996,1514,11
24.050,2047,1974,1536,11
24.061,2040,1991,1562,11
24.899,2026,2005,1546,11
24.085,2018,2021,1517,11
24.094,2017,2006,1508,11
24.100,2013,1998,1529,11
24.107,2014,2023,1569,11
24.107,2041,2029,1557,11
25.339,2013,2011,1538,11
26.844,1981,2019,1539,11
27.003,2038,2093,1582,12
27.369,2117,2154,1613,12
28.422,2101,2088,1633,12
29.754,2014,2113,1608,12
30.860,2000,2142,1595,12
32.284,2104,2181,1595,12
33.200,2118,2107,1669,12
37.519,2055,2114,1711,12
37.610,2080,2138,1652,12
37.676,2168,2132,1587,12
37.561,2139,2084,1599,12
37.561,2173,2111,1666,12
37.699,2357,2173,1712,12
38.913,2468,2170,1668,12
40.021,2335,2080,1596,12
41.087,2255,2078,1600,12
42.394,2325,2109,1688,12
43.114,2391,2108,1776,13
43.433,2351,2078,1721,12
44.290,2262,2057,1630,12
45.481,2289,2080,1613,12
46.155,2319,2088,1709,12
47.370,2315,2079,1802,13
48.337,2258,2080,1744,13
49.555,2217,2094,1645,12
52.036,2232,2095,1620,12
52.050,2238,2083,1715,12
52.056,2256,2091,1814,13
52.853,2262,2106,1748,13
53.874,2273,2158,1648,13
55.264,2270,2166,1621,12
56.021,2224,2169,1713,13
59.096,2164,2195,1832,13
59.262,2119,2236,1781,13
59.773,2134,2168,1671,13
61.437,2132,2163,1600,12
61.492,2091,2219,1696,12
62.430,2062,2237,1779,13
63.519,2069,2106,1756,13
65.923,2011,2088,1633,12
66.039,1963,2079,1565,12
67.323,1989,2142,1630,12
68.747,2040,2087,1736,13
69.974,2029,2061,1712,12
71.165,2056,2075,1629,12
71.323,2090,2128,1558,12
72.166,2108,2131,1648,12
78.061,2043,2124,1766,13
78.077,1991,2151,1731,13
78.107,2019,2205,1632,12
78.116,2060,2178,1578,12
78.650,2088,2131,1671,12
78.779,2088,2131,1771,13
80.228,2164,2192,1774,13
81.656,2165,2168,1659,12
82.515,2178,2179,1563,12
83.817,2158,2189,1632,12
83.856,2163,2180,1739,12
84.704,2190,2202,1747,13
85.739,2217,2213,1653,12
90.796,2228,2222,1562,12
91.037,2204,2231,1603,12
91.037,2269,2300,1736,12
92.927,2260,2243,1737,13
92.959,2244,2223,1655,12
94.042,2206,2192,1578,12
94.712,2179,2170,1639,12
94.657,2196,2160,1735,12
97.922,2229,2125,1750,13
97.923,2248,2104,1668,12
97.978,2231,2137,1602,12
99.133,2212,2183,1670,12
99.133,2151,2107,1743,13
99.133,2107,2100,1751,13
104.984,2089,2129,1671,12
105.024,2070,2168,1624,12
105.095,2013,2143,1670,12
105.168,1938,2151,1739,13
105.480,1894,2159,1735,13
106.832,1914,2176,1665,12
107.079,1928,2195,1635,12
107.899,1882,2211,1684,12
112.296,1859,2199,1750,13
113.832,1879,2207,1735,13
113.832,1911,2183,1682,12
113.751,1953,2189,1647,12
113.837,1999,2166,1677,12
117.923,2017,2167,1728,13
118.008,2014,2176,1710,13
118.170,2035,2155,1646,12
128.982,2094,2146,1603,12
130.352,2100,2144,1628,12
130.367,2079,2130,1669,12
134.794,2082,2171,1661,12
134.829,2111,2206,1600,12
134.755,2129,2201,1590,12
134.845,2111,2191,1632,12
134.809,2101,2163,1671,12
134.873,2125,2175,1674,12
134.885,2123,2194,1629,12
134.891,2147,2152,1607,12
134.902,2139,2147,1654,12
134.919,2129,2116,1709,12
134.879,2099,2114,1705,12
135.900,2089,2100,1658,12
137.206,2102,2088,1636,12
138.514,2099,2096,1662,12
138.611,2077,2130,1704,12
140.124,2085,2108,1688,12
141.793,2057,2070,1636,12
143.004,2061,2074,1595,12
144.838,2067,2078,1632,12
145.281,2075,2048,1656,12
146.509,2082,2043,1619,12
147.864,2074,2084,1564,12
149.653,2074,2103,1540,12
150.273,2086,2116,1571,12
152.547,2052,2106,1598,12
152.665,2036,2088,1587,12
152.795,2028,2097,1544,12
154.498,2012,2081,1515,12
155.925,1983,2073,1534,12
156.658,1984,2075,1562,11
158.425,1996,2097,1556,12
158.758,1986,2087,1510,11
161.963,1971,2082,1490,11
162.223,1964,2098,1514,11
162.414,1994,2104,1543,11
163.106,2025,2084,1541,11
166.855,2066,2111,1513,11
166.209,2122,2119,1481,11
167.990,2136,2087,1500,11
168.903,2103,2053,1544,11
170.288,2103,2043,1544,11
170.349,2144,2072,1496,11
171.509,2173,2088,1460,11
176.785,2223,2086,1474,11
176.960,2248,2083,1516,11
177.017,2244,2100,1541,11
177.068,2230,2078,1496,11
177.857,2253,2094,1447,11
180.214,2299,2118,1454,11
180.470,2335,2104,1515,11
180.528,2303,2082,1553,11
181.796,2277,2042,1504,11
182.834,2293,2043,1458,11
186.257,2326,2065,1455,11
186.299,2345,2085,1499,11
186.748,2319,2045,1534,11
189.303,2292,2028,1499,11
189.487,2319,2057,1440,11
190.861,2335,2071,1430,11
190.910,2296,2052,1479,11
195.776,2304,2043,1512,11
195.739,2328,2075,1463,11
195.995,2309,2088,1414,11
207.744,2279,2075,1410,11
207.410,2272,2066,1466,11
207.592,2264,2076,1503,11
207.420,2264,2062,1462,11
207.422,2349,2129,1421,10
207.097,2258,2068,1412,11
207.432,2249,2065,1457,11
207.441,2239,2067,1499,11
207.471,2231,2050,1464,11
207.501,2219,2035,1412,11
207.508,2223,2046,1398,11
207.511,2222,2039,1434,11
207.515,2201,2028,1467,11
207.517,2272,2078,1454,10
207.523,2224,2041,1387,11
207.530,2207,2038,1373,10
