Time,92W,92X,92Y,92Z
0.132,1977,2192,1641,12
0.227,1995,2167,1701,12
0.328,2024,2164,1729,12
0.456,2015,2169,1722,12
0.560,2053,2175,1710,13
0.687,2069,2156,1687,12
0.813,2038,2167,1665,12
0.827,2040,2185,1736,12
0.866,2106,2167,1875,12
1.040,2183,2131,1909,13
1.139,2182,2153,1792,13
1.219,2206,2169,1688,12
1.321,2191,2093,1706,12
1.429,2142,2099,1721,12
1.539,2201,2149,1708,13
1.655,2232,2111,1717,12
1.714,2194,2047,1685,12
1.736,2093,2102,1673,12
1.817,2116,2167,1631,12
1.930,2259,2108,1723,12
2.053,2278,2025,1786,12
2.176,1995,2076,1644,12
2.277,2013,2128,1552,11
2.429,2057,2074,1578,11
2.432,2023,1995,1671,12
2.576,1882,2025,1501,11
2.683,1880,2105,1371,11
2.790,1994,2090,1499,11
2.939,1884,2028,1701,11
3.089,1720,2056,1611,12
3.236,1714,2128,1512,11
3.376,1826,2144,1584,11
3.517,1701,2120,1711,11
3.523,1670,2155,1706,11
3.550,1703,2198,1710,12
3.610,1719,2182,1713,12
3.641,1643,2144,1723,12
3.739,1686,2167,1695,11
3.838,1709,2156,1697,12
3.951,1790,2125,1702,12
4.077,1793,2106,1692,12
4.167,1792,2128,1732,12
4.167,1821,2140,1783,12
4.235,1847,2131,1799,12
4.347,1872,2124,1812,13
4.449,1910,2130,1837,13
4.570,1925,2122,1821,13
4.702,1902,2095,1791,12
4.678,1895,2078,1835,12
4.779,1930,2094,1867,13
4.954,1972,2089,1866,13
4.956,1985,2048,1867,13
4.956,1940,2059,1838,13
5.002,1926,2071,1848,13
5.080,2002,2058,1878,13
5.152,1989,2016,1794,13
5.269,1876,1966,1763,13
5.385,2048,2025,1626,12
5.454,2129,1964,1617,12
5.547,2129,1950,1595,12
5.556,1978,2022,1536,12
5.637,2052,2060,1481,12
5.731,2119,2004,1468,11
5.823,2033,2087,1449,11
5.954,2139,2177,1479,11
6.068,2201,2198,1505,11
6.199,2104,2139,1483,11
6.301,2106,2107,1359,10
6.427,2050,2140,1340,10
6.432,2071,2159,1487,11
6.560,2124,2145,1670,11
6.737,2070,2112,1711,11
6.781,1960,2099,1585,11
6.919,1947,2114,1501,11
7.022,2002,2099,1604,11
7.161,2000,2080,1753,12
7.313,1992,2070,1819,12
7.518,1950,2075,1707,12
7.518,1956,2075,1658,12
7.577,1955,2065,1716,12
7.723,1893,2053,1707,12
7.858,1884,2048,1668,12
7.957,1940,2051,1688,12
8.080,1914,2036,1687,12
8.239,1868,2061,1608,12
8.353,1899,2086,1644,12
8.477,1932,2110,1759,12
8.481,1815,2076,1793,12
8.608,1836,2051,1724,12
8.744,1915,2057,1559,12
8.882,1962,2063,1602,12
8.975,1943,2062,1666,12
9.115,1872,2035,1762,12
9.214,1924,2088,1802,12
9.362,1933,2135,1745,12
9.476,1932,2111,1769,13
9.475,1934,2067,1742,12
9.590,2004,2052,1600,12
9.742,2067,2071,1544,11
9.878,1993,2054,1568,11
9.990,2063,1978,1648,12
10.125,2282,1986,1622,12
10.269,2248,2026,1550,11
10.436,2167,2028,1655,11
10.440,2230,2019,1757,12
10.504,2277,2027,1719,12
10.619,2295,2049,1601,12
10.734,2222,2055,1595,11
10.846,2199,2047,1667,11
10.950,2129,2040,1686,11
11.065,2191,2044,1622,12
11.205,2156,2049,1518,12
11.325,2033,2033,1584,11
11.326,2038,2054,1681,11
11.445,2064,2062,1723,12
11.587,2063,2065,1673,12
11.716,2024,2060,1618,12
11.855,1947,2076,1573,11
11.992,1925,2080,1492,11
12.140,2020,2059,1521,11
12.310,2086,2055,1560,12
12.401,2028,2057,1534,11
12.401,1968,2062,1454,11
12.484,1939,2063,1428,10
12.714,2024,2057,1473,10
12.739,2081,2061,1515,11
12.834,2115,2058,1515,11
12.947,1989,2055,1551,11
13.070,2015,2067,1591,11
13.166,2056,2071,1569,11
13.283,2004,2061,1552,11
13.291,2023,2088,1579,11
13.375,2048,2100,1658,11
13.512,2011,2104,1721,11
13.657,1953,2114,1704,11
13.714,1995,2140,1728,12
13.840,2087,2150,1756,12
13.958,2034,2135,1790,12
14.095,2033,2127,1960,12
14.179,2042,2123,1920,13
14.184,2055,2141,1763,13
14.284,2075,2122,1722,13
14.384,2106,2130,1740,12
14.465,2098,2143,1819,12
14.542,2049,2153,1908,13
14.606,2084,2143,1922,13
14.693,2051,2151,1837,13
14.794,2055,2170,1736,12
14.885,2086,2169,1711,12
14.885,2047,2149,1763,12
14.993,2039,2143,1758,13
15.079,2085,2161,1683,13
15.174,2107,2169,1640,12
15.280,2090,2151,1664,12
15.392,2150,2161,1690,12
15.466,2142,2163,1643,12
15.429,2115,2185,1617,12
15.628,2160,2171,1554,11
15.629,2180,2165,1510,11
15.710,2176,2160,1500,11
15.798,2179,2147,1542,12
15.872,2194,2161,1592,11
15.974,2151,2155,1585,11
16.107,2182,2159,1518,11
16.242,2205,2141,1513,11
16.363,2178,2134,1543,11
16.498,2139,2123,1571,11
16.496,2130,2126,1603,11
16.647,2069,2127,1637,11
16.806,2025,2123,1653,11
16.920,2023,2130,1664,12
17.021,2017,2140,1664,12
17.172,2011,2134,1701,12
17.330,1910,2130,1723,11
17.454,1847,2161,1745,12
17.575,1882,2175,1820,13
17.581,1902,2164,1834,13
17.726,1888,2183,1773,12
17.880,1930,2225,1710,12
18.007,1873,2176,1792,12
