Time,92W,92X,92Y,92Z
0.521,2112,2167,1814,13
1.039,2112,2175,1781,13
1.603,2116,2181,1768,13
1.963,2108,2182,1786,13
2.600,2070,2167,1829,13
3.227,2067,2166,1826,13
3.757,2064,2163,1792,13
4.384,2087,2192,1809,13
4.464,2059,2142,1795,13
5.253,2039,2145,1771,13
5.629,2035,2145,1792,13
6.293,2011,2133,1830,13
7.045,1994,2111,1794,13
7.503,1988,2101,1756,13
8.121,1980,2086,1758,13
8.621,1938,2066,1758,13
9.242,1936,2089,1738,13
9.263,1920,2080,1732,13
9.851,1899,2069,1753,13
10.472,1886,2066,1752,13
11.082,1891,2072,1740,13
11.728,1903,2067,1688,13
12.316,1936,2062,1704,13
13.049,1923,2040,1746,13
13.605,1893,2026,1763,13
13.684,1934,2044,1717,13
14.133,1976,2047,1701,13
14.761,1987,2049,1751,13
15.170,2004,2076,1746,13
15.787,2021,2103,1695,13
16.448,2040,2090,1708,13
17.103,2062,2081,1768,13
17.765,2103,2094,1772,13
18.379,2149,2099,1677,13
18.399,2190,2105,1708,13
18.997,2169,2107,1811,13
19.631,2209,2114,1815,13
20.221,2235,2123,1768,13
20.930,2237,2126,1750,13
21.558,2208,2118,1824,13
22.225,2252,2135,1840,13
22.952,2256,2144,1862,13
23.738,2249,2141,1862,14
23.749,2306,2152,1825,14
24.557,2316,2172,1786,14
25.046,2298,2179,1810,13
25.738,2223,2164,1868,13
26.415,2231,2177,1843,14
27.100,2243,2178,1859,14
27.748,2186,2169,1840,14
28.397,2135,2164,1827,13
29.063,2117,2164,1864,14
29.123,2130,2172,1879,14
29.718,2137,2160,1910,14
30.379,2135,2150,1923,14
31.074,2101,2119,1957,14
31.825,2069,2111,1903,14
32.510,2104,2108,1858,14
33.224,2124,2073,1911,14
33.938,2116,2066,1957,14
35.085,2103,2093,1986,14
35.110,2079,2109,1906,14
35.395,2139,2087,1963,14
36.059,2096,2049,1953,15
36.778,2080,2042,1747,14
37.478,2113,2067,1633,13
38.210,2196,2069,1776,13
38.900,2165,2014,1988,14
39.593,2090,2014,1874,14
40.016,2287,2223,1684,13
40.070,2211,2087,1546,13
40.769,2195,2029,1751,13
41.526,2123,2005,1722,13
42.027,2066,2081,1525,13
42.684,2131,2104,1514,13
43.278,2212,2076,1576,12
43.979,2145,2043,1567,12
44.617,2110,2025,1542,12
45.375,2202,2108,1574,12
45.382,2155,2053,1608,12
46.064,2138,2050,1677,12
46.812,2105,2040,1651,12
47.544,2125,2046,1644,12
48.271,2147,2048,1691,13
48.965,2138,2048,1795,13
49.611,2126,2045,1829,13
50.186,2091,2041,1795,13
50.203,2145,2044,1768,13
50.869,2191,2045,1747,13
51.549,2225,2043,1785,13
52.241,2269,2036,1817,13
52.925,2263,2037,1788,13
53.728,2241,2048,1743,13
54.248,2307,2046,1752,13
54.982,2333,2022,1807,13
55.546,2345,2015,1804,13
55.561,2371,2039,1808,13
56.228,2312,2040,1825,13
56.932,2256,2040,1834,14
57.952,2247,2032,1831,14
58.422,2273,2024,1847,14
59.087,2287,2045,1882,13
60.156,2220,2028,1863,13
60.487,2083,1994,1720,14
61.101,2082,1990,1577,13
61.109,2206,1987,1636,13
61.707,2269,1952,1846,13
62.313,2212,1932,1842,13
62.958,2115,1937,1677,13
63.456,2137,1940,1672,13
64.151,2125,1957,1752,13
64.883,2125,1944,1844,13
65.473,2007,1913,1852,13
66.121,1857,1936,1753,13
66.162,1862,2014,1612,13
66.802,1920,1982,1695,13
67.447,1914,1964,1782,13
68.064,1918,1996,1721,12
68.761,1968,2016,1693,13
69.412,2061,1983,1763,13
70.054,2099,1982,1780,13
70.627,2095,2006,1723,13
71.151,2153,2025,1760,13
71.167,2165,2007,1787,13
71.786,2176,2024,1773,14
72.365,2191,2047,1747,13
73.026,2222,2037,1767,13
73.636,2213,2004,1729,13
74.246,2239,2019,1623,13
75.044,2239,2019,1603,13
75.783,2199,2000,1641,13
76.464,2346,2157,1776,12
76.484,2278,2054,1572,12
77.099,2284,2048,1473,12
77.917,2232,2026,1507,12
78.410,2203,2010,1445,12
79.048,2224,2007,1437,11
80.946,2241,2003,1540,11
81.081,2218,1992,1659,12
81.219,2175,1994,1693,12
81.912,2288,2065,1647,12
81.928,2216,2023,1667,12
82.636,2134,2027,1755,12
83.301,2087,2067,1826,13
84.003,2075,2091,1874,13
84.727,2076,2087,1929,13
85.458,2078,2068,1958,13
86.131,2084,2070,1920,13
86.803,2059,2060,1935,14
87.466,2131,2078,1918,14
88.142,2131,2103,1837,14
89.428,2052,2117,1946,14
89.439,1978,2124,2029,14
89.476,2015,2130,2063,14
90.136,2021,2127,2025,15
91.415,2071,2170,1899,14
91.509,2053,2160,1903,14
92.197,2047,2168,1959,14
92.240,2042,2179,1983,14
92.787,2056,2198,1951,14
93.508,2060,2193,1926,14
94.216,2070,2204,1906,14
94.988,2040,2211,1880,14
95.705,2055,2207,1833,14
96.398,2042,2199,1830,14
97.150,2061,2206,1786,14
97.717,2037,2191,1775,14
97.727,2054,2208,1755,13
98.367,2035,2197,1759,13
99.050,2043,2191,1794,13
100.299,2038,2179,1801,13
100.309,2057,2192,1725,13
101.003,2047,2175,1720,13
101.760,2054,2176,1798,13
102.480,2076,2171,1835,13
103.333,2071,2172,1795,13
103.418,2049,2184,1735,13
103.816,2062,2199,1722,13
104.554,2039,2184,1804,13
105.266,2079,2187,1840,13
105.913,2068,2183,1834,13
